TimePeriod,Area_Name,Indicator_Name,Data_Value,Subgroup_Val
2010, Meghalaya,Actual Strength - Female,0,Matron
2010, Meghalaya,Actual Strength - Female,0,Medical Officer
2010, Meghalaya,Actual Strength - Female,0,Officers
2010, Meghalaya,Actual Strength - Female,4,Other Cadres
2010, Meghalaya,Actual Strength - Female,0,Other Jail Cadre Staff
2010, Meghalaya,Actual Strength - Female,1,Other Medical Staff
2010, Meghalaya,Actual Strength - Female,3,Other Non-Gazetted Staff
2010, Meghalaya,Actual Strength - Female,0,Other Officers
2010, Meghalaya,Actual Strength - Female,0,Pharmacists
2010, Meghalaya,Actual Strength - Female,0,Probation Officer and Welfare Officer
2010, Meghalaya,Actual Strength - Female,0,Psychologists and Psychiatrists
2010, Meghalaya,Actual Strength - Female,0,Resident Medical Officer
2010, Meghalaya,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2010, Meghalaya,Actual Strength - Female,0,Supdt.
2010, Meghalaya,Actual Strength - Female,22,Total Strength of Officials
2010, Meghalaya,Actual Strength - Female,12,Warders
2010, Assam,Actual Strength - Female,0,A.I.G.
2010, Assam,Actual Strength - Female,2,Assistant Jailor
2010, Assam,Actual Strength - Female,0,Assistant Supdt.
2010, Assam,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2010, Assam,Actual Strength - Female,0,D.I.G.
2010, Assam,Actual Strength - Female,0,Dy. Jailor
2010, Assam,Actual Strength - Female,0,Dy. Supdt.
2010, Assam,Actual Strength - Female,0,Head Matron
2010, Assam,Actual Strength - Female,9,Head Warders
2010, Assam,Actual Strength - Female,6,Jailor
2010, Assam,Actual Strength - Female,0,Lab Technician and Lab Attendant
2010, Assam,Actual Strength - Female,0,Matron
2010, Assam,Actual Strength - Female,3,Medical Officer
2010, Assam,Actual Strength - Female,0,Officers
2010, Assam,Actual Strength - Female,5,Other Cadres
2010, Assam,Actual Strength - Female,0,Other Jail Cadre Staff
2010, Assam,Actual Strength - Female,6,Other Medical Staff
2010, Assam,Actual Strength - Female,9,Other Non-Gazetted Staff
2010, Assam,Actual Strength - Female,0,Other Officers
2010, Assam,Actual Strength - Female,0,Pharmacists
2010, Assam,Actual Strength - Female,0,Probation Officer and Welfare Officer
2010, Assam,Actual Strength - Female,0,Psychologists and Psychiatrists
2010, Assam,Actual Strength - Female,0,Resident Medical Officer
2010, Assam,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2010, Assam,Actual Strength - Female,0,Supdt.
2010, Assam,Actual Strength - Female,134,Total Strength of Officials
2010, Assam,Actual Strength - Female,94,Warders
2010, West Bengal,Actual Strength - Female,1,A.I.G.
2010, West Bengal,Actual Strength - Female,3,Assistant Jailor
2010, West Bengal,Actual Strength - Female,0,Assistant Supdt.
2010, West Bengal,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2010, West Bengal,Actual Strength - Female,0,D.I.G.
2010, West Bengal,Actual Strength - Female,2,Dy. Jailor
2010, West Bengal,Actual Strength - Female,0,Dy. Supdt.
2010, West Bengal,Actual Strength - Female,0,Head Matron
2010, West Bengal,Actual Strength - Female,0,Head Warders
2010, West Bengal,Actual Strength - Female,0,Jailor
2010, West Bengal,Actual Strength - Female,0,Lab Technician and Lab Attendant
2010, West Bengal,Actual Strength - Female,1,Matron
2010, West Bengal,Actual Strength - Female,1,Medical Officer
2010, West Bengal,Actual Strength - Female,1,Officers
2010, West Bengal,Actual Strength - Female,6,Other Cadres
2010, West Bengal,Actual Strength - Female,0,Other Jail Cadre Staff
2010, West Bengal,Actual Strength - Female,0,Other Medical Staff
2010, West Bengal,Actual Strength - Female,5,Other Non-Gazetted Staff
2010, West Bengal,Actual Strength - Female,0,Other Officers
2010, West Bengal,Actual Strength - Female,0,Pharmacists
2010, West Bengal,Actual Strength - Female,7,Probation Officer and Welfare Officer
2010, West Bengal,Actual Strength - Female,0,Psychologists and Psychiatrists
2010, West Bengal,Actual Strength - Female,0,Resident Medical Officer
2010, West Bengal,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2010, West Bengal,Actual Strength - Female,2,Supdt.
2010, West Bengal,Actual Strength - Female,288,Total Strength of Officials
2010, West Bengal,Actual Strength - Female,259,Warders
2010, Jharkhand,Actual Strength - Female,0,A.I.G.
2010, Jharkhand,Actual Strength - Female,0,Assistant Jailor
2010, Jharkhand,Actual Strength - Female,0,Assistant Supdt.
2010, Jharkhand,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2010, Jharkhand,Actual Strength - Female,0,D.I.G.
2010, Jharkhand,Actual Strength - Female,0,Dy. Jailor
2010, Jharkhand,Actual Strength - Female,0,Dy. Supdt.
2010, Jharkhand,Actual Strength - Female,0,Head Matron
2010, Jharkhand,Actual Strength - Female,0,Head Warders
2010, Jharkhand,Actual Strength - Female,1,Jailor
2010, Jharkhand,Actual Strength - Female,0,Lab Technician and Lab Attendant
2010, Jharkhand,Actual Strength - Female,0,Matron
2010, Jharkhand,Actual Strength - Female,0,Medical Officer
2010, Jharkhand,Actual Strength - Female,0,Officers
2010, Jharkhand,Actual Strength - Female,0,Other Cadres
2010, Jharkhand,Actual Strength - Female,2,Other Jail Cadre Staff
2010, Jharkhand,Actual Strength - Female,0,Other Medical Staff
2010, Jharkhand,Actual Strength - Female,0,Other Non-Gazetted Staff
2010, Jharkhand,Actual Strength - Female,4,Other Officers
2010, Jharkhand,Actual Strength - Female,0,Pharmacists
2010, Jharkhand,Actual Strength - Female,1,Probation Officer and Welfare Officer
2010, Jharkhand,Actual Strength - Female,0,Psychologists and Psychiatrists
2010, Jharkhand,Actual Strength - Female,0,Resident Medical Officer
2010, Jharkhand,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2010, Jharkhand,Actual Strength - Female,1,Supdt.
2010, Jharkhand,Actual Strength - Female,68,Total Strength of Officials
2010, Jharkhand,Actual Strength - Female,59,Warders
2010, Odisha,Actual Strength - Female,0,A.I.G.
2010, Odisha,Actual Strength - Female,18,Assistant Jailor
2010, Odisha,Actual Strength - Female,0,Assistant Supdt.
2010, Odisha,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2010, Odisha,Actual Strength - Female,0,D.I.G.
2010, Odisha,Actual Strength - Female,0,Dy. Jailor
2010, Odisha,Actual Strength - Female,0,Dy. Supdt.
2010, Odisha,Actual Strength - Female,0,Head Matron
2010, Odisha,Actual Strength - Female,0,Head Warders
2010, Odisha,Actual Strength - Female,4,Jailor
2010, Odisha,Actual Strength - Female,0,Lab Technician and Lab Attendant
2010, Odisha,Actual Strength - Female,3,Matron
2010, Odisha,Actual Strength - Female,0,Medical Officer
2010, Odisha,Actual Strength - Female,0,Officers
2010, Odisha,Actual Strength - Female,14,Other Cadres
2010, Odisha,Actual Strength - Female,0,Other Jail Cadre Staff
2010, Odisha,Actual Strength - Female,0,Other Medical Staff
2010, Odisha,Actual Strength - Female,11,Other Non-Gazetted Staff
2010, Odisha,Actual Strength - Female,5,Other Officers
2010, Odisha,Actual Strength - Female,2,Pharmacists
2010, Odisha,Actual Strength - Female,6,Probation Officer and Welfare Officer
2010, Odisha,Actual Strength - Female,0,Psychologists and Psychiatrists
2010, Odisha,Actual Strength - Female,0,Resident Medical Officer
2010, Odisha,Actual Strength - Female,3,Social Worker and Other Correctional Staff
2010, Odisha,Actual Strength - Female,0,Supdt.
2010, Odisha,Actual Strength - Female,171,Total Strength of Officials
2010, Odisha,Actual Strength - Female,105,Warders
2010, Chhattisgarh,Actual Strength - Female,0,A.I.G.
2010, Chhattisgarh,Actual Strength - Female,0,Assistant Jailor
2010, Chhattisgarh,Actual Strength - Female,4,Assistant Supdt.
2010, Chhattisgarh,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2010, Chhattisgarh,Actual Strength - Female,0,D.I.G.
2010, Chhattisgarh,Actual Strength - Female,0,Dy. Jailor
2010, Chhattisgarh,Actual Strength - Female,0,Dy. Supdt.
2010, Chhattisgarh,Actual Strength - Female,0,Head Matron
2010, Chhattisgarh,Actual Strength - Female,1,Head Warders
2010, Chhattisgarh,Actual Strength - Female,0,Jailor
2010, Chhattisgarh,Actual Strength - Female,0,Lab Technician and Lab Attendant
2010, Chhattisgarh,Actual Strength - Female,3,Matron
2010, Chhattisgarh,Actual Strength - Female,1,Medical Officer
2010, Chhattisgarh,Actual Strength - Female,0,Officers
2010, Chhattisgarh,Actual Strength - Female,0,Other Cadres
2010, Chhattisgarh,Actual Strength - Female,3,Other Jail Cadre Staff
2010, Chhattisgarh,Actual Strength - Female,0,Other Medical Staff
2010, Chhattisgarh,Actual Strength - Female,4,Other Non-Gazetted Staff
2010, Chhattisgarh,Actual Strength - Female,1,Other Officers
2010, Chhattisgarh,Actual Strength - Female,5,Pharmacists
2010, Chhattisgarh,Actual Strength - Female,1,Probation Officer and Welfare Officer
2010, Chhattisgarh,Actual Strength - Female,0,Psychologists and Psychiatrists
2010, Chhattisgarh,Actual Strength - Female,0,Resident Medical Officer
2010, Chhattisgarh,Actual Strength - Female,9,Social Worker and Other Correctional Staff
2010, Chhattisgarh,Actual Strength - Female,0,Supdt.
2010, Chhattisgarh,Actual Strength - Female,109,Total Strength of Officials
2010, Chhattisgarh,Actual Strength - Female,77,Warders
2010, Madhya Pradesh,Actual Strength - Female,0,A.I.G.
2010, Madhya Pradesh,Actual Strength - Female,0,Assistant Jailor
2010, Madhya Pradesh,Actual Strength - Female,11,Assistant Supdt.
2010, Madhya Pradesh,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2010, Madhya Pradesh,Actual Strength - Female,0,D.I.G.
2010, Madhya Pradesh,Actual Strength - Female,0,Dy. Jailor
2010, Madhya Pradesh,Actual Strength - Female,0,Dy. Supdt.
2010, Madhya Pradesh,Actual Strength - Female,0,Head Matron
2010, Madhya Pradesh,Actual Strength - Female,3,Head Warders
2010, Madhya Pradesh,Actual Strength - Female,0,Jailor
2010, Madhya Pradesh,Actual Strength - Female,1,Lab Technician and Lab Attendant
2010, Madhya Pradesh,Actual Strength - Female,3,Matron
2010, Madhya Pradesh,Actual Strength - Female,0,Medical Officer
2010, Madhya Pradesh,Actual Strength - Female,1,Officers
2010, Madhya Pradesh,Actual Strength - Female,27,Other Cadres
2010, Madhya Pradesh,Actual Strength - Female,0,Other Jail Cadre Staff
2010, Madhya Pradesh,Actual Strength - Female,4,Other Medical Staff
2010, Madhya Pradesh,Actual Strength - Female,17,Other Non-Gazetted Staff
2010, Madhya Pradesh,Actual Strength - Female,0,Other Officers
2010, Madhya Pradesh,Actual Strength - Female,2,Pharmacists
2010, Madhya Pradesh,Actual Strength - Female,0,Probation Officer and Welfare Officer
2010, Madhya Pradesh,Actual Strength - Female,0,Psychologists and Psychiatrists
2010, Madhya Pradesh,Actual Strength - Female,0,Resident Medical Officer
2010, Madhya Pradesh,Actual Strength - Female,8,Social Worker and Other Correctional Staff
2010, Madhya Pradesh,Actual Strength - Female,3,Supdt.
2010, Madhya Pradesh,Actual Strength - Female,270,Total Strength of Officials
2010, Madhya Pradesh,Actual Strength - Female,190,Warders
2010, Gujarat,Actual Strength - Female,0,A.I.G.
2010, Gujarat,Actual Strength - Female,0,Assistant Jailor
2010, Gujarat,Actual Strength - Female,0,Assistant Supdt.
2010, Gujarat,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2010, Gujarat,Actual Strength - Female,0,D.I.G.
2010, Gujarat,Actual Strength - Female,1,Dy. Jailor
2010, Gujarat,Actual Strength - Female,0,Dy. Supdt.
2010, Gujarat,Actual Strength - Female,0,Head Matron
2010, Gujarat,Actual Strength - Female,0,Head Warders
2010, Gujarat,Actual Strength - Female,0,Jailor
2010, Gujarat,Actual Strength - Female,0,Lab Technician and Lab Attendant
2010, Gujarat,Actual Strength - Female,11,Matron
2010, Gujarat,Actual Strength - Female,1,Medical Officer
2010, Gujarat,Actual Strength - Female,0,Officers
2010, Gujarat,Actual Strength - Female,0,Other Cadres
2010, Gujarat,Actual Strength - Female,0,Other Jail Cadre Staff
2010, Gujarat,Actual Strength - Female,0,Other Medical Staff
2010, Gujarat,Actual Strength - Female,10,Other Non-Gazetted Staff
2010, Gujarat,Actual Strength - Female,0,Other Officers
2010, Gujarat,Actual Strength - Female,0,Pharmacists
2010, Gujarat,Actual Strength - Female,0,Probation Officer and Welfare Officer
2010, Gujarat,Actual Strength - Female,0,Psychologists and Psychiatrists
2010, Gujarat,Actual Strength - Female,0,Resident Medical Officer
2010, Gujarat,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2010, Gujarat,Actual Strength - Female,0,Supdt.
2010, Gujarat,Actual Strength - Female,23,Total Strength of Officials
2010, Gujarat,Actual Strength - Female,0,Warders
2010,Daman & Diu,Actual Strength - Female,0,A.I.G.
2010,Daman & Diu,Actual Strength - Female,0,Assistant Jailor
2010,Daman & Diu,Actual Strength - Female,0,Assistant Supdt.
2010,Daman & Diu,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2010,Daman & Diu,Actual Strength - Female,0,D.I.G.
2010,Daman & Diu,Actual Strength - Female,0,Dy. Jailor
2010,Daman & Diu,Actual Strength - Female,0,Dy. Supdt.
2010,Daman & Diu,Actual Strength - Female,0,Head Matron
2010,Daman & Diu,Actual Strength - Female,0,Head Warders
2010,Daman & Diu,Actual Strength - Female,0,Jailor
2010,Daman & Diu,Actual Strength - Female,0,Lab Technician and Lab Attendant
2010,Daman & Diu,Actual Strength - Female,0,Matron
2010,Daman & Diu,Actual Strength - Female,0,Medical Officer
2010,Daman & Diu,Actual Strength - Female,0,Officers
2010,Daman & Diu,Actual Strength - Female,0,Other Cadres
2010,Daman & Diu,Actual Strength - Female,0,Other Jail Cadre Staff
2010,Daman & Diu,Actual Strength - Female,0,Other Medical Staff
2010,Daman & Diu,Actual Strength - Female,0,Other Non-Gazetted Staff
2010,Daman & Diu,Actual Strength - Female,0,Other Officers
2010,Daman & Diu,Actual Strength - Female,0,Pharmacists
2010,Daman & Diu,Actual Strength - Female,0,Probation Officer and Welfare Officer
2010,Daman & Diu,Actual Strength - Female,0,Psychologists and Psychiatrists
2010,Daman & Diu,Actual Strength - Female,0,Resident Medical Officer
2010,Daman & Diu,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2010,Daman & Diu,Actual Strength - Female,0,Supdt.
2010,Daman & Diu,Actual Strength - Female,1,Total Strength of Officials
2010,Daman & Diu,Actual Strength - Female,1,Warders
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,A.I.G.
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Assistant Jailor
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Assistant Supdt.
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,D.I.G.
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Dy. Jailor
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Dy. Supdt.
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Head Matron
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Head Warders
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Jailor
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Lab Technician and Lab Attendant
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Matron
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Medical Officer
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Officers
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Other Cadres
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Other Jail Cadre Staff
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Other Medical Staff
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Other Non-Gazetted Staff
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Other Officers
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Pharmacists
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Probation Officer and Welfare Officer
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Psychologists and Psychiatrists
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Resident Medical Officer
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Supdt.
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Total Strength of Officials
2010,Dadra & Nagar Haveli,Actual Strength - Female,0,Warders
2010, Maharashtra,Actual Strength - Female,0,A.I.G.
2010, Maharashtra,Actual Strength - Female,0,Assistant Jailor
2010, Maharashtra,Actual Strength - Female,0,Assistant Supdt.
2010, Maharashtra,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2010, Maharashtra,Actual Strength - Female,0,D.I.G.
2010, Maharashtra,Actual Strength - Female,3,Dy. Jailor
2010, Maharashtra,Actual Strength - Female,0,Dy. Supdt.
2010, Maharashtra,Actual Strength - Female,9,Head Matron
2010, Maharashtra,Actual Strength - Female,0,Head Warders
2010, Maharashtra,Actual Strength - Female,2,Jailor
2010, Maharashtra,Actual Strength - Female,1,Lab Technician and Lab Attendant
2010, Maharashtra,Actual Strength - Female,0,Matron
2010, Maharashtra,Actual Strength - Female,1,Medical Officer
2010, Maharashtra,Actual Strength - Female,1,Officers
2010, Maharashtra,Actual Strength - Female,7,Other Cadres
2010, Maharashtra,Actual Strength - Female,0,Other Jail Cadre Staff
2010, Maharashtra,Actual Strength - Female,0,Other Medical Staff
2010, Maharashtra,Actual Strength - Female,43,Other Non-Gazetted Staff
2010, Maharashtra,Actual Strength - Female,0,Other Officers
2010, Maharashtra,Actual Strength - Female,0,Pharmacists
2010, Maharashtra,Actual Strength - Female,1,Probation Officer and Welfare Officer
2010, Maharashtra,Actual Strength - Female,0,Psychologists and Psychiatrists
2010, Maharashtra,Actual Strength - Female,1,Resident Medical Officer
2010, Maharashtra,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2010, Maharashtra,Actual Strength - Female,1,Supdt.
2010, Maharashtra,Actual Strength - Female,122,Total Strength of Officials
2010, Maharashtra,Actual Strength - Female,52,Warders
2010, Andhra Pradesh,Actual Strength - Female,0,A.I.G.
2010, Andhra Pradesh,Actual Strength - Female,0,Assistant Jailor
2010, Andhra Pradesh,Actual Strength - Female,0,Assistant Supdt.
2010, Andhra Pradesh,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2010, Andhra Pradesh,Actual Strength - Female,0,D.I.G.
2010, Andhra Pradesh,Actual Strength - Female,1,Dy. Jailor
2010, Andhra Pradesh,Actual Strength - Female,2,Dy. Supdt.
2010, Andhra Pradesh,Actual Strength - Female,0,Head Matron
2010, Andhra Pradesh,Actual Strength - Female,12,Head Warders
2010, Andhra Pradesh,Actual Strength - Female,3,Jailor
2010, Andhra Pradesh,Actual Strength - Female,0,Lab Technician and Lab Attendant
2010, Andhra Pradesh,Actual Strength - Female,0,Matron
2010, Andhra Pradesh,Actual Strength - Female,2,Medical Officer
2010, Andhra Pradesh,Actual Strength - Female,1,Officers
2010, Andhra Pradesh,Actual Strength - Female,0,Other Cadres
2010, Andhra Pradesh,Actual Strength - Female,0,Other Jail Cadre Staff
2010, Andhra Pradesh,Actual Strength - Female,4,Other Medical Staff
2010, Andhra Pradesh,Actual Strength - Female,47,Other Non-Gazetted Staff
2010, Andhra Pradesh,Actual Strength - Female,0,Other Officers
2010, Andhra Pradesh,Actual Strength - Female,0,Pharmacists
2010, Andhra Pradesh,Actual Strength - Female,0,Probation Officer and Welfare Officer
2010, Andhra Pradesh,Actual Strength - Female,0,Psychologists and Psychiatrists
2010, Andhra Pradesh,Actual Strength - Female,0,Resident Medical Officer
2010, Andhra Pradesh,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2010, Andhra Pradesh,Actual Strength - Female,0,Supdt.
2010, Andhra Pradesh,Actual Strength - Female,89,Total Strength of Officials
2010, Andhra Pradesh,Actual Strength - Female,17,Warders
2010, Karnataka,Actual Strength - Female,0,A.I.G.
2010, Karnataka,Actual Strength - Female,0,Assistant Jailor
2010, Karnataka,Actual Strength - Female,3,Assistant Supdt.
2010, Karnataka,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2010, Karnataka,Actual Strength - Female,0,D.I.G.
2010, Karnataka,Actual Strength - Female,0,Dy. Jailor
2010, Karnataka,Actual Strength - Female,0,Dy. Supdt.
2010, Karnataka,Actual Strength - Female,0,Head Matron
2010, Karnataka,Actual Strength - Female,8,Head Warders
2010, Karnataka,Actual Strength - Female,3,Jailor
2010, Karnataka,Actual Strength - Female,0,Lab Technician and Lab Attendant
2010, Karnataka,Actual Strength - Female,0,Matron
2010, Karnataka,Actual Strength - Female,3,Medical Officer
2010, Karnataka,Actual Strength - Female,0,Officers
2010, Karnataka,Actual Strength - Female,36,Other Cadres
2010, Karnataka,Actual Strength - Female,5,Other Jail Cadre Staff
2010, Karnataka,Actual Strength - Female,0,Other Medical Staff
2010, Karnataka,Actual Strength - Female,39,Other Non-Gazetted Staff
2010, Karnataka,Actual Strength - Female,0,Other Officers
2010, Karnataka,Actual Strength - Female,0,Pharmacists
2010, Karnataka,Actual Strength - Female,0,Probation Officer and Welfare Officer
2010, Karnataka,Actual Strength - Female,0,Psychologists and Psychiatrists
2010, Karnataka,Actual Strength - Female,0,Resident Medical Officer
2010, Karnataka,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2010, Karnataka,Actual Strength - Female,0,Supdt.
2010, Karnataka,Actual Strength - Female,230,Total Strength of Officials
2010, Karnataka,Actual Strength - Female,133,Warders
2010, Goa,Actual Strength - Female,0,A.I.G.
2010, Goa,Actual Strength - Female,0,Assistant Jailor
2010, Goa,Actual Strength - Female,0,Assistant Supdt.
2010, Goa,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2010, Goa,Actual Strength - Female,0,D.I.G.
2010, Goa,Actual Strength - Female,0,Dy. Jailor
2010, Goa,Actual Strength - Female,0,Dy. Supdt.
2010, Goa,Actual Strength - Female,0,Head Matron
2010, Goa,Actual Strength - Female,0,Head Warders
2010, Goa,Actual Strength - Female,0,Jailor
2010, Goa,Actual Strength - Female,0,Lab Technician and Lab Attendant
2010, Goa,Actual Strength - Female,1,Matron
2010, Goa,Actual Strength - Female,0,Medical Officer
2010, Goa,Actual Strength - Female,0,Officers
2010, Goa,Actual Strength - Female,2,Other Cadres
2010, Goa,Actual Strength - Female,0,Other Jail Cadre Staff
2010, Goa,Actual Strength - Female,0,Other Medical Staff
2010, Goa,Actual Strength - Female,0,Other Non-Gazetted Staff
2010, Goa,Actual Strength - Female,0,Other Officers
2010, Goa,Actual Strength - Female,0,Pharmacists
2010, Goa,Actual Strength - Female,0,Probation Officer and Welfare Officer
2010, Goa,Actual Strength - Female,0,Psychologists and Psychiatrists
2010, Goa,Actual Strength - Female,0,Resident Medical Officer
2010, Goa,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2010, Goa,Actual Strength - Female,0,Supdt.
2010, Goa,Actual Strength - Female,5,Total Strength of Officials
2010, Goa,Actual Strength - Female,2,Warders
2010,Lakshadweep,Actual Strength - Female,0,A.I.G.
2010,Lakshadweep,Actual Strength - Female,0,Assistant Jailor
2010,Lakshadweep,Actual Strength - Female,0,Assistant Supdt.
2010,Lakshadweep,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2010,Lakshadweep,Actual Strength - Female,0,D.I.G.
2010,Lakshadweep,Actual Strength - Female,0,Dy. Jailor
2010,Lakshadweep,Actual Strength - Female,0,Dy. Supdt.
2010,Lakshadweep,Actual Strength - Female,0,Head Matron
2010,Lakshadweep,Actual Strength - Female,0,Head Warders
2010,Lakshadweep,Actual Strength - Female,0,Jailor
2010,Lakshadweep,Actual Strength - Female,0,Lab Technician and Lab Attendant
2010,Lakshadweep,Actual Strength - Female,0,Matron
2010,Lakshadweep,Actual Strength - Female,0,Medical Officer
2010,Lakshadweep,Actual Strength - Female,0,Officers
2010,Lakshadweep,Actual Strength - Female,0,Other Cadres
2010,Lakshadweep,Actual Strength - Female,0,Other Jail Cadre Staff
2010,Lakshadweep,Actual Strength - Female,0,Other Medical Staff
2010,Lakshadweep,Actual Strength - Female,0,Other Non-Gazetted Staff
2010,Lakshadweep,Actual Strength - Female,0,Other Officers
2010,Lakshadweep,Actual Strength - Female,0,Pharmacists
2010,Lakshadweep,Actual Strength - Female,0,Probation Officer and Welfare Officer
2010,Lakshadweep,Actual Strength - Female,0,Psychologists and Psychiatrists
2010,Lakshadweep,Actual Strength - Female,0,Resident Medical Officer
2010,Lakshadweep,Actual Strength - Female,0,Social Worker and Other Correctional Staff
2010,Lakshadweep,Actual Strength - Female,0,Supdt.
2010,Lakshadweep,Actual Strength - Female,0,Total Strength of Officials
2010,Lakshadweep,Actual Strength - Female,0,Warders
2010, Kerala,Actual Strength - Female,0,A.I.G.
2010, Kerala,Actual Strength - Female,0,Assistant Jailor
2010, Kerala,Actual Strength - Female,0,Assistant Supdt.
2010, Kerala,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2010, Kerala,Actual Strength - Female,0,D.I.G.
2010, Kerala,Actual Strength - Female,0,Dy. Jailor
2010, Kerala,Actual Strength - Female,0,Dy. Supdt.
2010, Kerala,Actual Strength - Female,0,Head Matron
2010, Kerala,Actual Strength - Female,0,Head Warders
2010, Kerala,Actual Strength - Female,0,Jailor
2010, Kerala,Actual Strength - Female,0,Lab Technician and Lab Attendant
2010, Kerala,Actual Strength - Female,40,Matron
2010, Kerala,Actual Strength - Female,0,Medical Officer
2010, Kerala,Actual Strength - Female,2,Officers
2010, Kerala,Actual Strength - Female,0,Other Cadres
2010, Kerala,Actual Strength - Female,0,Other Jail Cadre Staff
2010, Kerala,Actual Strength - Female,0,Other Medical Staff
2010, Kerala,Actual Strength - Female,45,Other Non-Gazetted Staff
2010, Kerala,Actual Strength - Female,0,Other Officers
2010, Kerala,Actual Strength - Female,0,Pharmacists
2010, Kerala,Actual Strength - Female,2,Probation Officer and Welfare Officer
2010, Kerala,Actual Strength - Female,0,Psychologists and Psychiatrists
2010, Kerala,Actual Strength - Female,0,Resident Medical Officer
2010, Kerala,Actual Strength - Female,2,Social Worker and Other Correctional Staff
2010, Kerala,Actual Strength - Female,0,Supdt.
2010, Kerala,Actual Strength - Female,181,Total Strength of Officials
2010, Kerala,Actual Strength - Female,90,Warders
2010, Tamil Nadu,Actual Strength - Female,0,A.I.G.
2010, Tamil Nadu,Actual Strength - Female,0,Assistant Jailor
2010, Tamil Nadu,Actual Strength - Female,0,Assistant Supdt.
2010, Tamil Nadu,Actual Strength - Female,0,"D.G., Addl. D.G. and I.G."
2010, Tamil Nadu,Actual Strength - Female,1,D.I.G.
2010, Tamil Nadu,Actual Strength - Female,3,Dy. Jailor
2010, Tamil Nadu,Actual Strength - Female,0,Dy. Supdt.
2010, Tamil Nadu,Actual Strength - Female,0,Head Matron
2010, Tamil Nadu,Actual Strength - Female,61,Head Warders
2010, Tamil Nadu,Actual Strength - Female,1,Jailor
2010, Tamil Nadu,Actual Strength - Female,0,Lab Technician and Lab Attendant
2010, Tamil Nadu,Actual Strength - Female,0,Matron
2010, Tamil Nadu,Actual Strength - Female,3,Medical Officer
2010, Tamil Nadu,Actual Strength - Female,2,Officers
2010, Tamil Nadu,Actual Strength - Female,0,Other Cadres
2010, Tamil Nadu,Actual Strength - Female,0,Other Jail Cadre Staff
2010, Tamil Nadu,Actual Strength - Female,0,Other Medical Staff
2010, Tamil Nadu,Actual Strength - Female,135,Other Non-Gazetted Staff
2010, Tamil Nadu,Actual Strength - Female,0,Other Officers
2010, Tamil Nadu,Actual Strength - Female,0,Pharmacists
2010, Tamil Nadu,Actual Strength - Female,8,Probation Officer and Welfare Officer
