State_UT_name,Year,Jail_Type,Male Convicts,Female_Convicts,Total_Convicts,Male_Under_trial,Female_Under_trial,Total_Under_trial,Male_Detenues,Female_Detenues,Total_Detenues,Male_Others,Female_Others,Total_Others,Total_Male,Total_Female,Grand_Total
West Bengal,2008,Total,5637,344,5981,13059,1052,14111,0,0,0,111,27,138,18807,1423,20230
West Bengal,2009,Central Jail,4390,183,4573,5449,177,5626,1,2,3,108,14,122,9948,376,10324
West Bengal,2009,District Jail,798,71,869,2810,220,3030,0,0,0,4,1,5,3612,292,3904
West Bengal,2009,Sub_Jail,66,2,68,1891,96,1987,0,0,0,70,2,72,2027,100,2127
West Bengal,2009,Women Jail,0,112,112,0,154,154,0,0,0,0,0,0,0,266,266
West Bengal,2009,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,2009,Open Jail,98,0,98,0,0,0,0,0,0,0,0,0,98,0,98
West Bengal,2009,Special Jail,162,37,199,624,44,668,0,0,0,0,0,0,786,81,867
West Bengal,2009,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,2009,Total,5514,405,5919,10774,691,11465,1,2,3,182,17,199,16471,1115,17586
West Bengal,2010,Central Jail,4073,194,4267,4949,149,5098,1,0,1,278,29,307,9301,372,9673
West Bengal,2010,District Jail,1075,60,1135,2950,204,3154,0,0,0,18,2,20,4043,266,4309
West Bengal,2010,Sub_Jail,37,2,39,3077,183,3260,0,0,0,33,0,33,3147,185,3332
West Bengal,2010,Women Jail,0,115,115,0,154,154,0,0,0,0,0,0,0,269,269
West Bengal,2010,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,2010,Open Jail,96,0,96,0,0,0,0,0,0,0,0,0,96,0,96
West Bengal,2010,Special Jail,116,10,126,649,46,695,0,0,0,14,5,19,779,61,840
West Bengal,2010,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,2010,Total,5397,381,5778,11625,736,12361,1,0,1,343,36,379,17366,1153,18519
West Bengal,2011,Central Jail,4132,152,4284,5003,156,5159,5,0,5,236,27,263,9376,335,9711
West Bengal,2011,District Jail,905,48,953,3718,221,3939,0,0,0,7,4,11,4630,273,4903
West Bengal,2011,Sub_Jail,48,0,48,3379,172,3551,0,0,0,0,0,0,3427,172,3599
West Bengal,2011,Women Jail,0,152,152,0,178,178,0,0,0,0,0,0,0,330,330
West Bengal,2011,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,2011,Open Jail,99,0,99,0,0,0,0,0,0,0,0,0,99,0,99
West Bengal,2011,Special Jail,114,10,124,704,36,740,0,0,0,1,1,2,819,47,866
West Bengal,2011,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,2011,Total,5298,362,5660,12804,763,13567,5,0,5,244,32,276,18351,1157,19508
West Bengal,2012,Central Jail,4608,185,4793,5622,249,5871,1,0,1,240,39,279,10471,473,10944
West Bengal,2012,District Jail,916,60,976,3122,202,3324,2,0,2,0,1,1,4040,263,4303
West Bengal,2012,Sub_Jail,99,2,101,3585,169,3754,0,0,0,0,0,0,3684,171,3855
West Bengal,2012,Women Jail,0,147,147,0,206,206,0,0,0,0,0,0,0,353,353
West Bengal,2012,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,2012,Open Jail,76,0,76,0,0,0,0,0,0,0,0,0,76,0,76
West Bengal,2012,Special Jail,68,10,78,777,45,822,0,0,0,0,0,0,845,55,900
West Bengal,2012,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,2012,Total,5767,404,6171,13106,871,13977,3,0,3,240,40,280,19116,1315,20431
A & N Islands,2001,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2001,District Jail,214,3,217,159,0,159,0,0,0,0,0,0,373,3,376
A & N Islands,2001,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2001,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2001,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2001,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2001,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2001,Others,0,0,0,6,1,7,0,0,0,0,0,0,6,1,7
A & N Islands,2001,Total,214,3,217,165,1,166,0,0,0,0,0,0,379,4,383
A & N Islands,2002,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2002,District Jail,133,4,137,183,2,185,0,0,0,0,0,0,316,6,322
A & N Islands,2002,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2002,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2002,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2002,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2002,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2002,Others,0,0,0,7,2,9,0,0,0,0,0,0,7,2,9
A & N Islands,2002,Total,133,4,137,190,4,194,0,0,0,0,0,0,323,8,331
A & N Islands,2003,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2003,District Jail,90,2,92,189,1,190,0,0,0,0,0,0,279,3,282
A & N Islands,2003,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2003,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2003,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2003,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2003,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2003,Others,0,0,0,14,0,14,0,0,0,0,0,0,14,0,14
A & N Islands,2003,Total,90,2,92,203,1,204,0,0,0,0,0,0,293,3,296
A & N Islands,2004,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2004,District Jail,54,2,56,156,1,157,0,0,0,0,0,0,210,3,213
A & N Islands,2004,Sub_Jail,0,0,0,8,0,8,0,0,0,0,0,0,8,0,8
A & N Islands,2004,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2004,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2004,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2004,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2004,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2004,Total,54,2,56,164,1,165,0,0,0,0,0,0,218,3,221
A & N Islands,2005,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2005,District Jail,64,1,65,151,3,154,0,0,0,0,0,0,215,4,219
A & N Islands,2005,Sub_Jail,1,0,1,4,0,4,0,0,0,0,0,0,5,0,5
A & N Islands,2005,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2005,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2005,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2005,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2005,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2005,Total,65,1,66,155,3,158,0,0,0,0,0,0,220,4,224
A & N Islands,2006,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2006,District Jail,80,1,81,258,1,259,0,0,0,0,0,0,338,2,340
A & N Islands,2006,Sub_Jail,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6
A & N Islands,2006,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2006,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2006,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2006,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2006,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2006,Total,80,1,81,264,1,265,0,0,0,0,0,0,344,2,346
A & N Islands,2007,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2007,District Jail,86,1,87,314,0,314,0,0,0,0,0,0,400,1,401
A & N Islands,2007,Sub_Jail,1,0,1,10,1,11,0,0,0,0,0,0,11,1,12
A & N Islands,2007,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2007,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2007,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2007,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2007,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2007,Total,87,1,88,324,1,325,0,0,0,0,0,0,411,2,413
A & N Islands,2008,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2008,District Jail,67,0,67,142,0,142,0,0,0,0,0,0,209,0,209
A & N Islands,2008,Sub_Jail,1,0,1,11,0,11,0,0,0,0,0,0,12,0,12
A & N Islands,2008,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2008,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2008,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2008,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2008,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2008,Total,68,0,68,153,0,153,0,0,0,0,0,0,221,0,221
A & N Islands,2009,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2009,District Jail,46,0,46,165,0,165,0,0,0,0,0,0,211,0,211
A & N Islands,2009,Sub_Jail,2,0,2,15,0,15,0,0,0,0,0,0,17,0,17
A & N Islands,2009,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2009,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2009,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2009,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2009,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2009,Total,48,0,48,180,0,180,0,0,0,0,0,0,228,0,228
A & N Islands,2010,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2010,District Jail,120,0,120,542,2,544,0,0,0,0,0,0,662,2,664
A & N Islands,2010,Sub_Jail,9,0,9,15,0,15,0,0,0,0,0,0,24,0,24
A & N Islands,2010,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2010,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2010,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2010,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2010,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2010,Total,129,0,129,557,2,559,0,0,0,0,0,0,686,2,688
A & N Islands,2011,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2011,District Jail,411,0,411,684,6,690,0,0,0,0,0,0,1095,6,1101
A & N Islands,2011,Sub_Jail,4,0,4,13,1,14,0,0,0,0,0,0,17,1,18
A & N Islands,2011,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2011,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2011,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2011,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2011,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2011,Total,415,0,415,697,7,704,0,0,0,0,0,0,1112,7,1119
A & N Islands,2012,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2012,District Jail,654,0,654,340,8,348,0,0,0,0,0,0,994,8,1002
A & N Islands,2012,Sub_Jail,4,0,4,17,1,18,0,0,0,0,0,0,21,1,22
A & N Islands,2012,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2012,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2012,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2012,Special Jail,102,0,102,0,0,0,0,0,0,0,0,0,102,0,102
A & N Islands,2012,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,2012,Total,760,0,760,357,9,366,0,0,0,0,0,0,1117,9,1126
Chandigarh,2001,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2001,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2001,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2001,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2001,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2001,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2001,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2001,Others,96,6,102,306,18,324,0,0,0,0,0,0,402,24,426
Chandigarh,2001,Total,96,6,102,306,18,324,0,0,0,0,0,0,402,24,426
Chandigarh,2002,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2002,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2002,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2002,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2002,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2002,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2002,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2002,Others,104,7,111,329,16,345,0,0,0,0,0,0,433,23,456
Chandigarh,2002,Total,104,7,111,329,16,345,0,0,0,0,0,0,433,23,456
Chandigarh,2003,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2003,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2003,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2003,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2003,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2003,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2003,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2003,Others,135,9,144,363,18,381,0,0,0,0,0,0,498,27,525
Chandigarh,2003,Total,135,9,144,363,18,381,0,0,0,0,0,0,498,27,525
Chandigarh,2004,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2004,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2004,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2004,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2004,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2004,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2004,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2004,Others,113,7,120,405,24,429,0,0,0,0,0,0,518,31,549
Chandigarh,2004,Total,113,7,120,405,24,429,0,0,0,0,0,0,518,31,549
Chandigarh,2005,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2005,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2005,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2005,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2005,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2005,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2005,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2005,Others,78,6,84,351,20,371,0,0,0,0,0,0,429,26,455
Chandigarh,2005,Total,78,6,84,351,20,371,0,0,0,0,0,0,429,26,455
Chandigarh,2006,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2006,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2006,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2006,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2006,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2006,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2006,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2006,Others,100,7,107,312,19,331,0,0,0,0,0,0,412,26,438
Chandigarh,2006,Total,100,7,107,312,19,331,0,0,0,0,0,0,412,26,438
Chandigarh,2007,Central Jail,141,5,146,342,13,355,0,0,0,0,0,0,483,18,501
Chandigarh,2007,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2007,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2007,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2007,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2007,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2007,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2007,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2007,Total,141,5,146,342,13,355,0,0,0,0,0,0,483,18,501
Chandigarh,2008,Central Jail,183,5,188,326,12,338,0,0,0,0,0,0,509,17,526
Chandigarh,2008,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2008,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2008,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2008,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2008,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2008,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2008,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2008,Total,183,5,188,326,12,338,0,0,0,0,0,0,509,17,526
Chandigarh,2009,Central Jail,235,9,244,379,20,399,0,0,0,0,0,0,614,29,643
Chandigarh,2009,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2009,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2009,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2009,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2009,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2009,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2009,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2009,Total,235,9,244,379,20,399,0,0,0,0,0,0,614,29,643
Chandigarh,2010,Central Jail,211,10,221,400,19,419,0,0,0,0,0,0,611,29,640
Chandigarh,2010,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2010,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2010,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2010,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2010,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2010,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2010,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2010,Total,211,10,221,400,19,419,0,0,0,0,0,0,611,29,640
Chandigarh,2011,Central Jail,236,6,242,368,16,384,0,0,0,0,0,0,604,22,626
Chandigarh,2011,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2011,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2011,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2011,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2011,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2011,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2011,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2011,Total,236,6,242,368,16,384,0,0,0,0,0,0,604,22,626
Chandigarh,2012,Central Jail,246,15,261,447,26,473,0,0,0,0,0,0,693,41,734
Chandigarh,2012,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2012,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2012,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2012,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2012,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2012,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2012,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,2012,Total,246,15,261,447,26,473,0,0,0,0,0,0,693,41,734
D & N Haveli,2001,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2001,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2001,Sub_Jail,8,0,8,153,5,158,0,0,0,0,0,0,161,5,166
D & N Haveli,2001,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2001,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2001,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2001,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2001,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2001,Total,8,0,8,153,5,158,0,0,0,0,0,0,161,5,166
D & N Haveli,2002,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2002,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2002,Sub_Jail,4,1,5,154,1,155,0,0,0,0,0,0,158,2,160
D & N Haveli,2002,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2002,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2002,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2002,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2002,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2002,Total,4,1,5,154,1,155,0,0,0,0,0,0,158,2,160
D & N Haveli,2003,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2003,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2003,Sub_Jail,0,0,0,172,0,172,0,0,0,0,0,0,172,0,172
D & N Haveli,2003,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2003,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2003,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2003,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2003,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2003,Total,0,0,0,172,0,172,0,0,0,0,0,0,172,0,172
D & N Haveli,2004,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2004,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2004,Sub_Jail,0,0,0,33,0,33,0,0,0,0,0,0,33,0,33
D & N Haveli,2004,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2004,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2004,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2004,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2004,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2004,Total,0,0,0,33,0,33,0,0,0,0,0,0,33,0,33
D & N Haveli,2005,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2005,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2005,Sub_Jail,0,0,0,29,0,29,0,0,0,0,0,0,29,0,29
D & N Haveli,2005,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2005,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2005,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2005,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2005,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2005,Total,0,0,0,29,0,29,0,0,0,0,0,0,29,0,29
D & N Haveli,2006,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2006,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N Haveli,2006,Sub_Jail,0,0,0,33,0,33,0,0,0,0,0,0,33,0,33
D & N Haveli,2006,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
