state_name,year,details,Male,Female,Total
A & N Islands,2006,Un-natural Deaths - Deaths due to firing,0,0,0
A & N Islands,2006,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
A & N Islands,2006,Un-natural Deaths - Others,0,0,0
A & N Islands,2007,Natural Deaths,0,0,0
A & N Islands,2007,Un-natural Deaths,0,0,0
A & N Islands,2007,Un-natural Deaths - Suicides,0,0,0
A & N Islands,2007,Un-natural Deaths - Execution,0,0,0
A & N Islands,2007,Un-natural Deaths - Murder by inmates,0,0,0
A & N Islands,2007,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
A & N Islands,2007,Un-natural Deaths - Deaths due to firing,0,0,0
A & N Islands,2007,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
A & N Islands,2007,Un-natural Deaths - Others,0,0,0
A & N Islands,2008,Natural Deaths,0,0,0
A & N Islands,2008,Un-natural Deaths,0,0,0
A & N Islands,2008,Un-natural Deaths - Suicides,0,0,0
A & N Islands,2008,Un-natural Deaths - Execution,0,0,0
A & N Islands,2008,Un-natural Deaths - Murder by inmates,0,0,0
A & N Islands,2008,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
A & N Islands,2008,Un-natural Deaths - Deaths due to firing,0,0,0
A & N Islands,2008,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
A & N Islands,2008,Un-natural Deaths - Others,0,0,0
A & N Islands,2009,Natural Deaths,0,0,0
A & N Islands,2009,Un-natural Deaths,0,0,0
A & N Islands,2009,Un-natural Deaths - Suicides,0,0,0
A & N Islands,2009,Un-natural Deaths - Execution,0,0,0
A & N Islands,2009,Un-natural Deaths - Murder by inmates,0,0,0
A & N Islands,2009,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
A & N Islands,2009,Un-natural Deaths - Deaths due to firing,0,0,0
A & N Islands,2009,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
A & N Islands,2009,Un-natural Deaths - Others,0,0,0
A & N Islands,2010,Natural Deaths,1,0,1
A & N Islands,2010,Un-natural Deaths,0,0,0
A & N Islands,2010,Un-natural Deaths - Suicides,0,0,0
A & N Islands,2010,Un-natural Deaths - Execution,0,0,0
A & N Islands,2010,Un-natural Deaths - Murder by inmates,0,0,0
A & N Islands,2010,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
A & N Islands,2010,Un-natural Deaths - Deaths due to firing,0,0,0
A & N Islands,2010,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
A & N Islands,2010,Un-natural Deaths - Others,0,0,0
A & N Islands,2011,Natural Deaths,4,0,4
A & N Islands,2011,Un-natural Deaths,0,0,0
A & N Islands,2011,Un-natural Deaths - Suicides,0,0,0
A & N Islands,2011,Un-natural Deaths - Execution,0,0,0
A & N Islands,2011,Un-natural Deaths - Murder by inmates,0,0,0
A & N Islands,2011,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
A & N Islands,2011,Un-natural Deaths - Deaths due to firing,0,0,0
A & N Islands,2011,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
A & N Islands,2011,Un-natural Deaths - Others,0,0,0
A & N Islands,2012,Natural Deaths,1,0,1
A & N Islands,2012,Un-natural Deaths,0,0,0
A & N Islands,2012,Un-natural Deaths - Suicides,0,0,0
A & N Islands,2012,Un-natural Deaths - Execution,0,0,0
A & N Islands,2012,Un-natural Deaths - Murder by inmates,0,0,0
A & N Islands,2012,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
A & N Islands,2012,Un-natural Deaths - Deaths due to firing,0,0,0
A & N Islands,2012,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
A & N Islands,2012,Un-natural Deaths - Others,0,0,0
Chandigarh,2001,Natural Deaths,2,0,2
Chandigarh,2001,Un-natural Deaths,0,0,0
Chandigarh,2001,Un-natural Deaths - Suicides,0,0,0
Chandigarh,2001,Un-natural Deaths - Execution,0,0,0
Chandigarh,2001,Un-natural Deaths - Murder by inmates,0,0,0
Chandigarh,2001,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Chandigarh,2001,Un-natural Deaths - Deaths due to firing,0,0,0
Chandigarh,2001,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Chandigarh,2001,Un-natural Deaths - Others,0,0,0
Chandigarh,2002,Natural Deaths,4,0,4
Chandigarh,2002,Un-natural Deaths,0,0,0
Chandigarh,2002,Un-natural Deaths - Suicides,0,0,0
Chandigarh,2002,Un-natural Deaths - Execution,0,0,0
Chandigarh,2002,Un-natural Deaths - Murder by inmates,0,0,0
Chandigarh,2002,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Chandigarh,2002,Un-natural Deaths - Deaths due to firing,0,0,0
Chandigarh,2002,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Chandigarh,2002,Un-natural Deaths - Others,0,0,0
Chandigarh,2003,Natural Deaths,2,0,2
Chandigarh,2003,Un-natural Deaths,0,0,0
Chandigarh,2003,Un-natural Deaths - Suicides,0,0,0
Chandigarh,2003,Un-natural Deaths - Execution,0,0,0
Chandigarh,2003,Un-natural Deaths - Murder by inmates,0,0,0
Chandigarh,2003,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Chandigarh,2003,Un-natural Deaths - Deaths due to firing,0,0,0
Chandigarh,2003,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Chandigarh,2003,Un-natural Deaths - Others,0,0,0
Chandigarh,2004,Natural Deaths,2,1,3
Chandigarh,2004,Un-natural Deaths,0,0,0
Chandigarh,2004,Un-natural Deaths - Suicides,0,0,0
Chandigarh,2004,Un-natural Deaths - Execution,0,0,0
Chandigarh,2004,Un-natural Deaths - Murder by inmates,0,0,0
Chandigarh,2004,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Chandigarh,2004,Un-natural Deaths - Deaths due to firing,0,0,0
Chandigarh,2004,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Chandigarh,2004,Un-natural Deaths - Others,0,0,0
Chandigarh,2005,Natural Deaths,3,0,3
Chandigarh,2005,Un-natural Deaths,0,0,0
Chandigarh,2005,Un-natural Deaths - Suicides,0,0,0
Chandigarh,2005,Un-natural Deaths - Execution,0,0,0
Chandigarh,2005,Un-natural Deaths - Murder by inmates,0,0,0
Chandigarh,2005,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Chandigarh,2005,Un-natural Deaths - Deaths due to firing,0,0,0
Chandigarh,2005,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Chandigarh,2005,Un-natural Deaths - Others,0,0,0
Chandigarh,2006,Natural Deaths,3,0,3
Chandigarh,2006,Un-natural Deaths,0,0,0
Chandigarh,2006,Un-natural Deaths - Suicides,0,0,0
Chandigarh,2006,Un-natural Deaths - Execution,0,0,0
Chandigarh,2006,Un-natural Deaths - Murder by inmates,0,0,0
Chandigarh,2006,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Chandigarh,2006,Un-natural Deaths - Deaths due to firing,0,0,0
Chandigarh,2006,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Chandigarh,2006,Un-natural Deaths - Others,0,0,0
Chandigarh,2007,Natural Deaths,0,0,0
Chandigarh,2007,Un-natural Deaths,0,0,0
Chandigarh,2007,Un-natural Deaths - Suicides,0,0,0
Chandigarh,2007,Un-natural Deaths - Execution,0,0,0
Chandigarh,2007,Un-natural Deaths - Murder by inmates,0,0,0
Chandigarh,2007,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Chandigarh,2007,Un-natural Deaths - Deaths due to firing,0,0,0
Chandigarh,2007,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Chandigarh,2007,Un-natural Deaths - Others,0,0,0
Chandigarh,2008,Natural Deaths,1,0,1
Chandigarh,2008,Un-natural Deaths,0,0,0
Chandigarh,2008,Un-natural Deaths - Suicides,0,0,0
Chandigarh,2008,Un-natural Deaths - Execution,0,0,0
Chandigarh,2008,Un-natural Deaths - Murder by inmates,0,0,0
Chandigarh,2008,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Chandigarh,2008,Un-natural Deaths - Deaths due to firing,0,0,0
Chandigarh,2008,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Chandigarh,2008,Un-natural Deaths - Others,0,0,0
Chandigarh,2009,Natural Deaths,1,0,1
Chandigarh,2009,Un-natural Deaths,0,0,0
Chandigarh,2009,Un-natural Deaths - Suicides,0,0,0
Chandigarh,2009,Un-natural Deaths - Execution,0,0,0
Chandigarh,2009,Un-natural Deaths - Murder by inmates,0,0,0
Chandigarh,2009,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Chandigarh,2009,Un-natural Deaths - Deaths due to firing,0,0,0
Chandigarh,2009,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Chandigarh,2009,Un-natural Deaths - Others,0,0,0
Chandigarh,2010,Natural Deaths,5,0,5
Chandigarh,2010,Un-natural Deaths,0,0,0
Chandigarh,2010,Un-natural Deaths - Suicides,0,0,0
Chandigarh,2010,Un-natural Deaths - Execution,0,0,0
Chandigarh,2010,Un-natural Deaths - Murder by inmates,0,0,0
Chandigarh,2010,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Chandigarh,2010,Un-natural Deaths - Deaths due to firing,0,0,0
Chandigarh,2010,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Chandigarh,2010,Un-natural Deaths - Others,0,0,0
Chandigarh,2011,Natural Deaths,4,0,4
Chandigarh,2011,Un-natural Deaths,0,0,0
Chandigarh,2011,Un-natural Deaths - Suicides,0,0,0
Chandigarh,2011,Un-natural Deaths - Execution,0,0,0
Chandigarh,2011,Un-natural Deaths - Murder by inmates,0,0,0
Chandigarh,2011,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Chandigarh,2011,Un-natural Deaths - Deaths due to firing,0,0,0
Chandigarh,2011,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Chandigarh,2011,Un-natural Deaths - Others,0,0,0
Chandigarh,2012,Natural Deaths,2,0,2
Chandigarh,2012,Un-natural Deaths,0,0,0
Chandigarh,2012,Un-natural Deaths - Suicides,0,0,0
Chandigarh,2012,Un-natural Deaths - Execution,0,0,0
Chandigarh,2012,Un-natural Deaths - Murder by inmates,0,0,0
Chandigarh,2012,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Chandigarh,2012,Un-natural Deaths - Deaths due to firing,0,0,0
Chandigarh,2012,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Chandigarh,2012,Un-natural Deaths - Others,0,0,0
D & N Haveli,2001,Natural Deaths,0,0,0
D & N Haveli,2001,Un-natural Deaths,0,0,0
D & N Haveli,2001,Un-natural Deaths - Suicides,0,0,0
D & N Haveli,2001,Un-natural Deaths - Execution,0,0,0
D & N Haveli,2001,Un-natural Deaths - Murder by inmates,0,0,0
D & N Haveli,2001,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
D & N Haveli,2001,Un-natural Deaths - Deaths due to firing,0,0,0
D & N Haveli,2001,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
D & N Haveli,2001,Un-natural Deaths - Others,0,0,0
D & N Haveli,2002,Natural Deaths,0,0,0
D & N Haveli,2002,Un-natural Deaths,0,0,0
D & N Haveli,2002,Un-natural Deaths - Suicides,0,0,0
D & N Haveli,2002,Un-natural Deaths - Execution,0,0,0
D & N Haveli,2002,Un-natural Deaths - Murder by inmates,0,0,0
D & N Haveli,2002,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
D & N Haveli,2002,Un-natural Deaths - Deaths due to firing,0,0,0
D & N Haveli,2002,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
D & N Haveli,2002,Un-natural Deaths - Others,0,0,0
D & N Haveli,2003,Natural Deaths,0,0,0
D & N Haveli,2003,Un-natural Deaths,0,0,0
D & N Haveli,2003,Un-natural Deaths - Suicides,0,0,0
D & N Haveli,2003,Un-natural Deaths - Execution,0,0,0
D & N Haveli,2003,Un-natural Deaths - Murder by inmates,0,0,0
D & N Haveli,2003,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
D & N Haveli,2003,Un-natural Deaths - Deaths due to firing,0,0,0
D & N Haveli,2003,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
D & N Haveli,2003,Un-natural Deaths - Others,0,0,0
D & N Haveli,2004,Natural Deaths,0,0,0
D & N Haveli,2004,Un-natural Deaths,0,0,0
D & N Haveli,2004,Un-natural Deaths - Suicides,0,0,0
D & N Haveli,2004,Un-natural Deaths - Execution,0,0,0
D & N Haveli,2004,Un-natural Deaths - Murder by inmates,0,0,0
D & N Haveli,2004,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
D & N Haveli,2004,Un-natural Deaths - Deaths due to firing,0,0,0
D & N Haveli,2004,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
D & N Haveli,2004,Un-natural Deaths - Others,0,0,0
D & N Haveli,2005,Natural Deaths,0,0,0
D & N Haveli,2005,Un-natural Deaths,0,0,0
D & N Haveli,2005,Un-natural Deaths - Suicides,0,0,0
D & N Haveli,2005,Un-natural Deaths - Execution,0,0,0
D & N Haveli,2005,Un-natural Deaths - Murder by inmates,0,0,0
D & N Haveli,2005,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
D & N Haveli,2005,Un-natural Deaths - Deaths due to firing,0,0,0
D & N Haveli,2005,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
D & N Haveli,2005,Un-natural Deaths - Others,0,0,0
D & N Haveli,2006,Natural Deaths,0,0,0
D & N Haveli,2006,Un-natural Deaths,0,0,0
D & N Haveli,2006,Un-natural Deaths - Suicides,0,0,0
D & N Haveli,2006,Un-natural Deaths - Execution,0,0,0
D & N Haveli,2006,Un-natural Deaths - Murder by inmates,0,0,0
D & N Haveli,2006,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
D & N Haveli,2006,Un-natural Deaths - Deaths due to firing,0,0,0
D & N Haveli,2006,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
D & N Haveli,2006,Un-natural Deaths - Others,0,0,0
D & N Haveli,2007,Natural Deaths,0,0,0
D & N Haveli,2007,Un-natural Deaths,1,0,1
D & N Haveli,2007,Un-natural Deaths - Suicides,1,0,1
D & N Haveli,2007,Un-natural Deaths - Execution,0,0,0
D & N Haveli,2007,Un-natural Deaths - Murder by inmates,0,0,0
D & N Haveli,2007,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
D & N Haveli,2007,Un-natural Deaths - Deaths due to firing,0,0,0
D & N Haveli,2007,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
D & N Haveli,2007,Un-natural Deaths - Others,0,0,0
D & N Haveli,2008,Natural Deaths,0,0,0
D & N Haveli,2008,Un-natural Deaths,0,0,0
D & N Haveli,2008,Un-natural Deaths - Suicides,0,0,0
D & N Haveli,2008,Un-natural Deaths - Execution,0,0,0
D & N Haveli,2008,Un-natural Deaths - Murder by inmates,0,0,0
D & N Haveli,2008,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
D & N Haveli,2008,Un-natural Deaths - Deaths due to firing,0,0,0
D & N Haveli,2008,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
D & N Haveli,2008,Un-natural Deaths - Others,0,0,0
D & N Haveli,2009,Natural Deaths,0,0,0
D & N Haveli,2009,Un-natural Deaths,0,0,0
D & N Haveli,2009,Un-natural Deaths - Suicides,0,0,0
D & N Haveli,2009,Un-natural Deaths - Execution,0,0,0
D & N Haveli,2009,Un-natural Deaths - Murder by inmates,0,0,0
D & N Haveli,2009,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
D & N Haveli,2009,Un-natural Deaths - Deaths due to firing,0,0,0
D & N Haveli,2009,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
D & N Haveli,2009,Un-natural Deaths - Others,0,0,0
D & N Haveli,2010,Natural Deaths,0,0,0
D & N Haveli,2010,Un-natural Deaths,0,0,0
D & N Haveli,2010,Un-natural Deaths - Suicides,0,0,0
D & N Haveli,2010,Un-natural Deaths - Execution,0,0,0
D & N Haveli,2010,Un-natural Deaths - Murder by inmates,0,0,0
D & N Haveli,2010,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
D & N Haveli,2010,Un-natural Deaths - Deaths due to firing,0,0,0
D & N Haveli,2010,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
D & N Haveli,2010,Un-natural Deaths - Others,0,0,0
D & N Haveli,2011,Natural Deaths,0,0,0
D & N Haveli,2011,Un-natural Deaths,0,0,0
D & N Haveli,2011,Un-natural Deaths - Suicides,0,0,0
D & N Haveli,2011,Un-natural Deaths - Execution,0,0,0
D & N Haveli,2011,Un-natural Deaths - Murder by inmates,0,0,0
D & N Haveli,2011,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
D & N Haveli,2011,Un-natural Deaths - Deaths due to firing,0,0,0
D & N Haveli,2011,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
D & N Haveli,2011,Un-natural Deaths - Others,0,0,0
D & N Haveli,2012,Natural Deaths,0,0,0
D & N Haveli,2012,Un-natural Deaths,0,0,0
D & N Haveli,2012,Un-natural Deaths - Suicides,0,0,0
D & N Haveli,2012,Un-natural Deaths - Execution,0,0,0
D & N Haveli,2012,Un-natural Deaths - Murder by inmates,0,0,0
D & N Haveli,2012,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
D & N Haveli,2012,Un-natural Deaths - Deaths due to firing,0,0,0
D & N Haveli,2012,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
D & N Haveli,2012,Un-natural Deaths - Others,0,0,0
Daman & Diu,2001,Natural Deaths,0,0,0
Daman & Diu,2001,Un-natural Deaths,0,0,0
Daman & Diu,2001,Un-natural Deaths - Suicides,0,0,0
Daman & Diu,2001,Un-natural Deaths - Execution,0,0,0
Daman & Diu,2001,Un-natural Deaths - Murder by inmates,0,0,0
Daman & Diu,2001,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Daman & Diu,2001,Un-natural Deaths - Deaths due to firing,0,0,0
Daman & Diu,2001,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Daman & Diu,2001,Un-natural Deaths - Others,0,0,0
Daman & Diu,2002,Natural Deaths,0,0,0
Daman & Diu,2002,Un-natural Deaths,0,0,0
Daman & Diu,2002,Un-natural Deaths - Suicides,0,0,0
Daman & Diu,2002,Un-natural Deaths - Execution,0,0,0
Daman & Diu,2002,Un-natural Deaths - Murder by inmates,0,0,0
Daman & Diu,2002,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Daman & Diu,2002,Un-natural Deaths - Deaths due to firing,0,0,0
Daman & Diu,2002,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Daman & Diu,2002,Un-natural Deaths - Others,0,0,0
Daman & Diu,2003,Natural Deaths,0,0,0
Daman & Diu,2003,Un-natural Deaths,0,0,0
Daman & Diu,2003,Un-natural Deaths - Suicides,0,0,0
Daman & Diu,2003,Un-natural Deaths - Execution,0,0,0
Daman & Diu,2003,Un-natural Deaths - Murder by inmates,0,0,0
Daman & Diu,2003,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Daman & Diu,2003,Un-natural Deaths - Deaths due to firing,0,0,0
Daman & Diu,2003,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Daman & Diu,2003,Un-natural Deaths - Others,0,0,0
Daman & Diu,2004,Natural Deaths,0,0,0
Daman & Diu,2004,Un-natural Deaths,0,0,0
Daman & Diu,2004,Un-natural Deaths - Suicides,0,0,0
Daman & Diu,2004,Un-natural Deaths - Execution,0,0,0
Daman & Diu,2004,Un-natural Deaths - Murder by inmates,0,0,0
Daman & Diu,2004,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Daman & Diu,2004,Un-natural Deaths - Deaths due to firing,0,0,0
Daman & Diu,2004,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Daman & Diu,2004,Un-natural Deaths - Others,0,0,0
Daman & Diu,2005,Natural Deaths,0,0,0
Daman & Diu,2005,Un-natural Deaths,0,0,0
Daman & Diu,2005,Un-natural Deaths - Suicides,0,0,0
Daman & Diu,2005,Un-natural Deaths - Execution,0,0,0
Daman & Diu,2005,Un-natural Deaths - Murder by inmates,0,0,0
Daman & Diu,2005,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Daman & Diu,2005,Un-natural Deaths - Deaths due to firing,0,0,0
Daman & Diu,2005,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Daman & Diu,2005,Un-natural Deaths - Others,0,0,0
Daman & Diu,2006,Natural Deaths,0,0,0
Daman & Diu,2006,Un-natural Deaths,0,0,0
Daman & Diu,2006,Un-natural Deaths - Suicides,0,0,0
Daman & Diu,2006,Un-natural Deaths - Execution,0,0,0
Daman & Diu,2006,Un-natural Deaths - Murder by inmates,0,0,0
Daman & Diu,2006,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Daman & Diu,2006,Un-natural Deaths - Deaths due to firing,0,0,0
Daman & Diu,2006,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Daman & Diu,2006,Un-natural Deaths - Others,0,0,0
Daman & Diu,2007,Natural Deaths,0,0,0
Daman & Diu,2007,Un-natural Deaths,0,0,0
Daman & Diu,2007,Un-natural Deaths - Suicides,0,0,0
Daman & Diu,2007,Un-natural Deaths - Execution,0,0,0
Daman & Diu,2007,Un-natural Deaths - Murder by inmates,0,0,0
Daman & Diu,2007,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Daman & Diu,2007,Un-natural Deaths - Deaths due to firing,0,0,0
Daman & Diu,2007,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Daman & Diu,2007,Un-natural Deaths - Others,0,0,0
Daman & Diu,2008,Natural Deaths,0,0,0
Daman & Diu,2008,Un-natural Deaths,0,0,0
Daman & Diu,2008,Un-natural Deaths - Suicides,0,0,0
Daman & Diu,2008,Un-natural Deaths - Execution,0,0,0
Daman & Diu,2008,Un-natural Deaths - Murder by inmates,0,0,0
Daman & Diu,2008,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Daman & Diu,2008,Un-natural Deaths - Deaths due to firing,0,0,0
Daman & Diu,2008,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Daman & Diu,2008,Un-natural Deaths - Others,0,0,0
Daman & Diu,2009,Natural Deaths,0,0,0
Daman & Diu,2009,Un-natural Deaths,0,0,0
Daman & Diu,2009,Un-natural Deaths - Suicides,0,0,0
Daman & Diu,2009,Un-natural Deaths - Execution,0,0,0
Daman & Diu,2009,Un-natural Deaths - Murder by inmates,0,0,0
Daman & Diu,2009,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Daman & Diu,2009,Un-natural Deaths - Deaths due to firing,0,0,0
Daman & Diu,2009,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Daman & Diu,2009,Un-natural Deaths - Others,0,0,0
Daman & Diu,2010,Natural Deaths,0,0,0
Daman & Diu,2010,Un-natural Deaths,0,0,0
Daman & Diu,2010,Un-natural Deaths - Suicides,0,0,0
Daman & Diu,2010,Un-natural Deaths - Execution,0,0,0
Daman & Diu,2010,Un-natural Deaths - Murder by inmates,0,0,0
Daman & Diu,2010,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Daman & Diu,2010,Un-natural Deaths - Deaths due to firing,0,0,0
Daman & Diu,2010,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Daman & Diu,2010,Un-natural Deaths - Others,0,0,0
Daman & Diu,2011,Natural Deaths,0,0,0
Daman & Diu,2011,Un-natural Deaths,1,0,1
Daman & Diu,2011,Un-natural Deaths - Suicides,1,0,1
Daman & Diu,2011,Un-natural Deaths - Execution,0,0,0
Daman & Diu,2011,Un-natural Deaths - Murder by inmates,0,0,0
Daman & Diu,2011,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Daman & Diu,2011,Un-natural Deaths - Deaths due to firing,0,0,0
Daman & Diu,2011,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Daman & Diu,2011,Un-natural Deaths - Others,0,0,0
Daman & Diu,2012,Natural Deaths,0,0,0
Daman & Diu,2012,Un-natural Deaths,0,0,0
Daman & Diu,2012,Un-natural Deaths - Suicides,0,0,0
Daman & Diu,2012,Un-natural Deaths - Execution,0,0,0
Daman & Diu,2012,Un-natural Deaths - Murder by inmates,0,0,0
Daman & Diu,2012,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Daman & Diu,2012,Un-natural Deaths - Deaths due to firing,0,0,0
Daman & Diu,2012,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Daman & Diu,2012,Un-natural Deaths - Others,0,0,0
Delhi,2001,Natural Deaths,20,0,20
Delhi,2001,Un-natural Deaths,4,0,4
Delhi,2001,Un-natural Deaths - Suicides,0,0,0
Delhi,2001,Un-natural Deaths - Execution,0,0,0
Delhi,2001,Un-natural Deaths - Murder by inmates,0,0,0
Delhi,2001,Un-natural Deaths - Death due to assault by outside elements during transit or,1,0,1
Delhi,2001,Un-natural Deaths - Deaths due to firing,0,0,0
Delhi,2001,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Delhi,2001,Un-natural Deaths - Others,3,0,3
Delhi,2002,Natural Deaths,25,0,25
Delhi,2002,Un-natural Deaths,2,0,2
Delhi,2002,Un-natural Deaths - Suicides,1,0,1
Delhi,2002,Un-natural Deaths - Execution,0,0,0
Delhi,2002,Un-natural Deaths - Murder by inmates,0,0,0
Delhi,2002,Un-natural Deaths - Death due to assault by outside elements during transit or,1,0,1
Delhi,2002,Un-natural Deaths - Deaths due to firing,0,0,0
Delhi,2002,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Delhi,2002,Un-natural Deaths - Others,0,0,0
Delhi,2003,Natural Deaths,13,1,14
Delhi,2003,Un-natural Deaths,2,0,2
Delhi,2003,Un-natural Deaths - Suicides,1,0,1
Delhi,2003,Un-natural Deaths - Execution,0,0,0
Delhi,2003,Un-natural Deaths - Murder by inmates,0,0,0
Delhi,2003,Un-natural Deaths - Death due to assault by outside elements during transit or,1,0,1
Delhi,2003,Un-natural Deaths - Deaths due to firing,0,0,0
Delhi,2003,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Delhi,2003,Un-natural Deaths - Others,0,0,0
Delhi,2004,Natural Deaths,27,2,29
Delhi,2004,Un-natural Deaths,7,0,7
Delhi,2004,Un-natural Deaths - Suicides,7,0,7
Delhi,2004,Un-natural Deaths - Execution,0,0,0
Delhi,2004,Un-natural Deaths - Murder by inmates,0,0,0
Delhi,2004,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Delhi,2004,Un-natural Deaths - Deaths due to firing,0,0,0
Delhi,2004,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Delhi,2004,Un-natural Deaths - Others,0,0,0
Delhi,2005,Natural Deaths,22,3,25
Delhi,2005,Un-natural Deaths,1,0,1
Delhi,2005,Un-natural Deaths - Suicides,1,0,1
Delhi,2005,Un-natural Deaths - Execution,0,0,0
Delhi,2005,Un-natural Deaths - Murder by inmates,0,0,0
