state_name,is_state,year,category,type,gender,age_16_18,age_18_30,age_30_50,age_50_above
Sikkim,1,2007,Foreigners,Under Trials,Male,0,11,0,0
Sikkim,1,2007,Indians,Convicts,Female,0,0,1,0
Sikkim,1,2007,Indians,Convicts,Male,0,48,25,6
Sikkim,1,2007,Indians,Detenus,Female,0,0,0,0
Sikkim,1,2007,Indians,Detenus,Male,0,0,0,0
Sikkim,1,2007,Indians,Others,Female,0,0,0,0
Sikkim,1,2007,Indians,Others,Male,0,0,0,0
Sikkim,1,2007,Indians,Under Trials,Female,0,3,0,0
Sikkim,1,2007,Indians,Under Trials,Male,0,78,50,2
Sikkim,1,2008,Foreigners,Convicts,Female,0,0,0,0
Sikkim,1,2008,Foreigners,Convicts,Male,0,1,1,0
Sikkim,1,2008,Foreigners,Detenus,Female,0,0,0,0
Sikkim,1,2008,Foreigners,Detenus,Male,0,0,0,0
Sikkim,1,2008,Foreigners,Others,Female,0,0,0,0
Sikkim,1,2008,Foreigners,Others,Male,0,0,0,0
Sikkim,1,2008,Foreigners,Under Trials,Female,0,1,0,0
Sikkim,1,2008,Foreigners,Under Trials,Male,0,5,0,2
Sikkim,1,2008,Indians,Convicts,Female,0,0,1,0
Sikkim,1,2008,Indians,Convicts,Male,0,34,24,7
Sikkim,1,2008,Indians,Detenus,Female,0,0,0,0
Sikkim,1,2008,Indians,Detenus,Male,0,0,0,0
Sikkim,1,2008,Indians,Others,Female,0,0,0,0
Sikkim,1,2008,Indians,Others,Male,0,0,0,0
Sikkim,1,2008,Indians,Under Trials,Female,0,3,2,2
Sikkim,1,2008,Indians,Under Trials,Male,0,126,46,5
Sikkim,1,2009,Foreigners,Convicts,Female,0,0,0,0
Sikkim,1,2009,Foreigners,Convicts,Male,0,1,0,0
Sikkim,1,2009,Foreigners,Detenus,Female,0,0,0,0
Sikkim,1,2009,Foreigners,Detenus,Male,0,0,0,0
Sikkim,1,2009,Foreigners,Others,Female,0,0,0,0
Sikkim,1,2009,Foreigners,Others,Male,0,0,0,0
Sikkim,1,2009,Foreigners,Under Trials,Female,0,0,0,0
Sikkim,1,2009,Foreigners,Under Trials,Male,0,2,0,0
Sikkim,1,2009,Indians,Convicts,Female,0,0,1,0
Sikkim,1,2009,Indians,Convicts,Male,0,38,22,7
Sikkim,1,2009,Indians,Detenus,Female,0,0,0,0
Sikkim,1,2009,Indians,Detenus,Male,0,0,0,0
Sikkim,1,2009,Indians,Others,Female,0,0,0,0
Sikkim,1,2009,Indians,Others,Male,0,0,0,0
Sikkim,1,2009,Indians,Under Trials,Female,0,3,2,1
Sikkim,1,2009,Indians,Under Trials,Male,0,83,31,2
Sikkim,1,2010,Foreigners,Convicts,Female,0,0,0,0
Sikkim,1,2010,Foreigners,Convicts,Male,0,1,0,0
Sikkim,1,2010,Foreigners,Detenus,Female,0,0,0,0
Sikkim,1,2010,Foreigners,Detenus,Male,0,0,0,0
Sikkim,1,2010,Foreigners,Others,Female,0,0,0,0
Sikkim,1,2010,Foreigners,Others,Male,0,0,0,0
Sikkim,1,2010,Foreigners,Under Trials,Female,0,0,0,0
Sikkim,1,2010,Foreigners,Under Trials,Male,0,0,1,0
Sikkim,1,2010,Indians,Convicts,Female,0,1,0,1
Sikkim,1,2010,Indians,Convicts,Male,0,33,34,6
Sikkim,1,2010,Indians,Detenus,Female,0,0,0,0
Sikkim,1,2010,Indians,Detenus,Male,0,0,0,0
Sikkim,1,2010,Indians,Others,Female,0,0,0,0
Sikkim,1,2010,Indians,Others,Male,0,0,0,0
Sikkim,1,2010,Indians,Under Trials,Female,0,3,2,0
Sikkim,1,2010,Indians,Under Trials,Male,0,78,45,2
Sikkim,1,2011,Foreigners,Convicts,Female,0,0,0,0
Sikkim,1,2011,Foreigners,Convicts,Male,0,1,0,0
Sikkim,1,2011,Foreigners,Detenus,Female,0,0,0,0
Sikkim,1,2011,Foreigners,Detenus,Male,0,0,0,0
Sikkim,1,2011,Foreigners,Others,Female,0,0,0,0
Sikkim,1,2011,Foreigners,Others,Male,0,0,0,0
Sikkim,1,2011,Foreigners,Under Trials,Female,0,0,0,0
Sikkim,1,2011,Foreigners,Under Trials,Male,0,1,0,0
Sikkim,1,2011,Indians,Convicts,Female,0,1,0,0
Sikkim,1,2011,Indians,Convicts,Male,0,25,38,5
Sikkim,1,2011,Indians,Detenus,Female,0,0,0,0
Sikkim,1,2011,Indians,Detenus,Male,0,0,0,0
Sikkim,1,2011,Indians,Others,Female,0,0,0,0
Sikkim,1,2011,Indians,Others,Male,0,0,0,0
Sikkim,1,2011,Indians,Under Trials,Female,0,1,0,0
Sikkim,1,2011,Indians,Under Trials,Male,0,78,34,6
Sikkim,1,2012,Foreigners,Convicts,Female,0,0,0,0
Sikkim,1,2012,Foreigners,Convicts,Male,0,0,0,0
Sikkim,1,2012,Foreigners,Detenus,Female,0,0,0,0
Sikkim,1,2012,Foreigners,Detenus,Male,0,0,0,0
Sikkim,1,2012,Foreigners,Others,Female,0,0,0,0
Sikkim,1,2012,Foreigners,Others,Male,0,0,0,0
Sikkim,1,2012,Foreigners,Under Trials,Female,0,0,0,0
Sikkim,1,2012,Foreigners,Under Trials,Male,0,3,2,1
Sikkim,1,2012,Indians,Convicts,Female,0,0,1,0
Sikkim,1,2012,Indians,Convicts,Male,0,42,37,8
Sikkim,1,2012,Indians,Detenus,Female,0,0,0,0
Sikkim,1,2012,Indians,Detenus,Male,0,0,0,0
Sikkim,1,2012,Indians,Others,Female,0,0,0,0
Sikkim,1,2012,Indians,Others,Male,0,0,0,0
Sikkim,1,2012,Indians,Under Trials,Female,0,1,3,1
Sikkim,1,2012,Indians,Under Trials,Male,0,99,34,4
Sikkim,1,2013,Foreigners,Convicts,Female,0,0,0,0
Sikkim,1,2013,Foreigners,Convicts,Male,0,0,0,0
Sikkim,1,2013,Foreigners,Detenus,Female,0,0,0,0
Sikkim,1,2013,Foreigners,Detenus,Male,0,0,0,0
Sikkim,1,2013,Foreigners,Others,Female,0,0,0,0
Sikkim,1,2013,Foreigners,Others,Male,0,0,0,0
Sikkim,1,2013,Foreigners,Under Trials,Female,0,0,0,0
Sikkim,1,2013,Foreigners,Under Trials,Male,0,0,0,0
Sikkim,1,2013,Indians,Convicts,Female,0,2,0,0
Sikkim,1,2013,Indians,Convicts,Male,0,15,79,8
Sikkim,1,2013,Indians,Detenus,Female,0,0,0,0
Sikkim,1,2013,Indians,Detenus,Male,0,0,0,0
Sikkim,1,2013,Indians,Others,Female,0,0,0,0
Sikkim,1,2013,Indians,Others,Male,0,0,0,0
Sikkim,1,2013,Indians,Under Trials,Female,0,3,2,1
Sikkim,1,2013,Indians,Under Trials,Male,0,85,32,3
Tamil Nadu,1,2001,Foreigners,Convicts,Female,0,1,0,0
Tamil Nadu,1,2001,Foreigners,Convicts,Male,0,0,5,0
Tamil Nadu,1,2001,Foreigners,Detenus,Female,0,0,0,0
Tamil Nadu,1,2001,Foreigners,Detenus,Male,0,1,0,0
Tamil Nadu,1,2001,Foreigners,Others,Female,0,0,2,0
Tamil Nadu,1,2001,Foreigners,Others,Male,0,24,15,0
Tamil Nadu,1,2001,Foreigners,Under Trials,Female,0,0,1,0
Tamil Nadu,1,2001,Foreigners,Under Trials,Male,0,12,13,0
Tamil Nadu,1,2001,Indians,Convicts,Female,0,35,95,28
Tamil Nadu,1,2001,Indians,Convicts,Male,63,2504,1682,444
Tamil Nadu,1,2001,Indians,Detenus,Female,0,46,156,17
Tamil Nadu,1,2001,Indians,Detenus,Male,0,600,377,36
Tamil Nadu,1,2001,Indians,Others,Female,6,353,919,161
Tamil Nadu,1,2001,Indians,Others,Male,69,5221,5447,588
Tamil Nadu,1,2001,Indians,Under Trials,Female,0,106,27,7
Tamil Nadu,1,2001,Indians,Under Trials,Male,13,1135,804,247
Tamil Nadu,1,2002,Foreigners,Convicts,Female,0,1,1,0
Tamil Nadu,1,2002,Foreigners,Convicts,Male,0,0,2,0
Tamil Nadu,1,2002,Foreigners,Detenus,Female,0,0,0,0
Tamil Nadu,1,2002,Foreigners,Detenus,Male,0,0,0,0
Tamil Nadu,1,2002,Foreigners,Others,Female,0,1,0,0
Tamil Nadu,1,2002,Foreigners,Others,Male,0,27,12,0
Tamil Nadu,1,2002,Foreigners,Under Trials,Female,0,1,0,0
Tamil Nadu,1,2002,Foreigners,Under Trials,Male,0,14,12,0
Tamil Nadu,1,2002,Indians,Convicts,Female,0,38,117,23
Tamil Nadu,1,2002,Indians,Convicts,Male,53,2935,1981,431
Tamil Nadu,1,2002,Indians,Detenus,Female,0,40,130,14
Tamil Nadu,1,2002,Indians,Detenus,Male,0,829,687,200
Tamil Nadu,1,2002,Indians,Others,Female,4,492,746,123
Tamil Nadu,1,2002,Indians,Others,Male,76,5048,4320,997
Tamil Nadu,1,2002,Indians,Under Trials,Female,0,17,39,2
Tamil Nadu,1,2002,Indians,Under Trials,Male,13,1166,1103,200
Tamil Nadu,1,2003,Foreigners,Convicts,Female,0,1,1,0
Tamil Nadu,1,2003,Foreigners,Convicts,Male,0,0,3,0
Tamil Nadu,1,2003,Foreigners,Detenus,Female,0,0,0,0
Tamil Nadu,1,2003,Foreigners,Detenus,Male,0,0,0,0
Tamil Nadu,1,2003,Foreigners,Others,Female,0,0,0,0
Tamil Nadu,1,2003,Foreigners,Others,Male,0,0,0,0
Tamil Nadu,1,2003,Foreigners,Under Trials,Female,0,3,0,0
Tamil Nadu,1,2003,Foreigners,Under Trials,Male,0,21,14,0
Tamil Nadu,1,2003,Indians,Convicts,Female,0,44,119,27
Tamil Nadu,1,2003,Indians,Convicts,Male,0,2994,2537,435
Tamil Nadu,1,2003,Indians,Detenus,Female,0,9,54,18
Tamil Nadu,1,2003,Indians,Detenus,Male,0,101,692,210
Tamil Nadu,1,2003,Indians,Others,Female,0,31,1498,0
Tamil Nadu,1,2003,Indians,Others,Male,0,1837,8973,0
Tamil Nadu,1,2003,Indians,Under Trials,Female,0,4,43,4
Tamil Nadu,1,2003,Indians,Under Trials,Male,0,1639,1131,210
Tamil Nadu,1,2004,Foreigners,Convicts,Female,0,1,1,0
Tamil Nadu,1,2004,Foreigners,Convicts,Male,0,0,3,0
Tamil Nadu,1,2004,Foreigners,Detenus,Female,0,0,0,0
Tamil Nadu,1,2004,Foreigners,Detenus,Male,0,0,0,0
Tamil Nadu,1,2004,Foreigners,Others,Female,0,0,0,0
Tamil Nadu,1,2004,Foreigners,Others,Male,0,0,0,0
Tamil Nadu,1,2004,Foreigners,Under Trials,Female,0,3,8,0
Tamil Nadu,1,2004,Foreigners,Under Trials,Male,0,18,13,0
Tamil Nadu,1,2004,Indians,Convicts,Female,0,60,127,12
Tamil Nadu,1,2004,Indians,Convicts,Male,0,3112,2955,532
Tamil Nadu,1,2004,Indians,Detenus,Female,0,9,7,3
Tamil Nadu,1,2004,Indians,Detenus,Male,0,75,456,62
Tamil Nadu,1,2004,Indians,Others,Female,0,162,1176,213
Tamil Nadu,1,2004,Indians,Others,Male,0,1917,6867,434
Tamil Nadu,1,2004,Indians,Under Trials,Female,0,9,31,8
Tamil Nadu,1,2004,Indians,Under Trials,Male,0,1713,1065,50
Tamil Nadu,1,2005,Foreigners,Convicts,Female,0,2,0,0
Tamil Nadu,1,2005,Foreigners,Convicts,Male,0,13,33,10
Tamil Nadu,1,2005,Foreigners,Detenus,Female,0,0,0,0
Tamil Nadu,1,2005,Foreigners,Detenus,Male,0,0,0,0
Tamil Nadu,1,2005,Foreigners,Others,Female,0,0,0,0
Tamil Nadu,1,2005,Foreigners,Others,Male,0,0,0,0
Tamil Nadu,1,2005,Foreigners,Under Trials,Female,0,0,0,0
Tamil Nadu,1,2005,Foreigners,Under Trials,Male,0,0,0,0
Tamil Nadu,1,2005,Indians,Convicts,Female,0,20,192,32
Tamil Nadu,1,2005,Indians,Convicts,Male,0,2505,3787,869
Tamil Nadu,1,2005,Indians,Detenus,Female,0,23,12,5
Tamil Nadu,1,2005,Indians,Detenus,Male,0,353,314,120
Tamil Nadu,1,2005,Indians,Others,Female,0,312,680,271
Tamil Nadu,1,2005,Indians,Others,Male,0,3570,3933,617
Tamil Nadu,1,2005,Indians,Under Trials,Female,0,45,15,0
Tamil Nadu,1,2005,Indians,Under Trials,Male,0,1269,1424,255
Tamil Nadu,1,2006,Foreigners,Convicts,Female,0,1,1,0
Tamil Nadu,1,2006,Foreigners,Convicts,Male,0,12,13,0
Tamil Nadu,1,2006,Foreigners,Detenus,Female,0,0,0,0
Tamil Nadu,1,2006,Foreigners,Detenus,Male,0,0,0,0
Tamil Nadu,1,2006,Foreigners,Others,Female,0,0,0,0
Tamil Nadu,1,2006,Foreigners,Others,Male,0,0,0,0
Tamil Nadu,1,2006,Foreigners,Under Trials,Female,0,0,2,0
Tamil Nadu,1,2006,Foreigners,Under Trials,Male,0,5,7,0
Tamil Nadu,1,2006,Indians,Convicts,Female,0,19,147,29
Tamil Nadu,1,2006,Indians,Convicts,Male,0,2310,3507,667
Tamil Nadu,1,2006,Indians,Detenus,Female,0,8,18,3
Tamil Nadu,1,2006,Indians,Detenus,Male,0,201,314,107
Tamil Nadu,1,2006,Indians,Others,Female,0,298,665,215
Tamil Nadu,1,2006,Indians,Others,Male,0,2652,3916,668
Tamil Nadu,1,2006,Indians,Under Trials,Female,0,24,21,3
Tamil Nadu,1,2006,Indians,Under Trials,Male,0,1301,1317,205
Tamil Nadu,1,2007,Foreigners,Convicts,Female,0,0,1,1
Tamil Nadu,1,2007,Foreigners,Convicts,Male,0,11,16,0
Tamil Nadu,1,2007,Foreigners,Detenus,Female,0,0,0,0
Tamil Nadu,1,2007,Foreigners,Detenus,Male,0,0,1,0
Tamil Nadu,1,2007,Foreigners,Others,Female,0,0,0,0
Tamil Nadu,1,2007,Foreigners,Others,Male,0,7,0,0
Tamil Nadu,1,2007,Foreigners,Under Trials,Female,0,0,7,0
Tamil Nadu,1,2007,Foreigners,Under Trials,Male,0,8,85,0
Tamil Nadu,1,2007,Indians,Convicts,Female,0,27,128,35
Tamil Nadu,1,2007,Indians,Convicts,Male,0,1669,3958,536
Tamil Nadu,1,2007,Indians,Detenus,Female,0,4,20,5
Tamil Nadu,1,2007,Indians,Detenus,Male,0,255,363,19
Tamil Nadu,1,2007,Indians,Others,Female,0,0,0,0
Tamil Nadu,1,2007,Indians,Others,Male,0,1,0,0
Tamil Nadu,1,2007,Indians,Under Trials,Female,0,721,242,24
Tamil Nadu,1,2007,Indians,Under Trials,Male,0,4359,3590,506
Tamil Nadu,1,2008,Foreigners,Convicts,Female,0,0,0,0
Tamil Nadu,1,2008,Foreigners,Convicts,Male,0,34,27,2
Tamil Nadu,1,2008,Foreigners,Detenus,Female,0,0,0,0
Tamil Nadu,1,2008,Foreigners,Detenus,Male,0,0,2,0
Tamil Nadu,1,2008,Foreigners,Others,Female,0,0,0,0
Tamil Nadu,1,2008,Foreigners,Others,Male,0,0,0,0
Tamil Nadu,1,2008,Foreigners,Under Trials,Female,0,9,0,0
Tamil Nadu,1,2008,Foreigners,Under Trials,Male,0,81,200,3
Tamil Nadu,1,2008,Indians,Convicts,Female,0,36,113,25
Tamil Nadu,1,2008,Indians,Convicts,Male,0,2036,2636,510
Tamil Nadu,1,2008,Indians,Detenus,Female,0,4,25,3
Tamil Nadu,1,2008,Indians,Detenus,Male,0,407,516,78
Tamil Nadu,1,2008,Indians,Others,Female,0,0,0,0
Tamil Nadu,1,2008,Indians,Others,Male,0,2,2,0
Tamil Nadu,1,2008,Indians,Under Trials,Female,0,463,385,8
Tamil Nadu,1,2008,Indians,Under Trials,Male,0,4030,4014,553
Tamil Nadu,1,2009,Foreigners,Convicts,Female,0,0,0,0
Tamil Nadu,1,2009,Foreigners,Convicts,Male,0,4,36,6
Tamil Nadu,1,2009,Foreigners,Detenus,Female,0,0,0,0
Tamil Nadu,1,2009,Foreigners,Detenus,Male,0,0,0,0
Tamil Nadu,1,2009,Foreigners,Others,Female,0,0,0,0
Tamil Nadu,1,2009,Foreigners,Others,Male,0,0,0,0
Tamil Nadu,1,2009,Foreigners,Under Trials,Female,0,7,1,1
Tamil Nadu,1,2009,Foreigners,Under Trials,Male,0,17,104,10
Tamil Nadu,1,2009,Indians,Convicts,Female,0,46,106,26
Tamil Nadu,1,2009,Indians,Convicts,Male,0,1872,2353,912
Tamil Nadu,1,2009,Indians,Detenus,Female,0,2,10,4
Tamil Nadu,1,2009,Indians,Detenus,Male,0,379,377,63
Tamil Nadu,1,2009,Indians,Others,Female,0,0,1,0
Tamil Nadu,1,2009,Indians,Others,Male,0,0,1,3
Tamil Nadu,1,2009,Indians,Under Trials,Female,0,224,229,113
Tamil Nadu,1,2009,Indians,Under Trials,Male,0,3369,2987,1097
Tamil Nadu,1,2010,Foreigners,Convicts,Female,0,0,0,0
Tamil Nadu,1,2010,Foreigners,Convicts,Male,0,3,43,5
Tamil Nadu,1,2010,Foreigners,Detenus,Female,0,0,0,0
Tamil Nadu,1,2010,Foreigners,Detenus,Male,0,0,0,0
Tamil Nadu,1,2010,Foreigners,Others,Female,0,0,0,0
Tamil Nadu,1,2010,Foreigners,Others,Male,0,0,0,0
Tamil Nadu,1,2010,Foreigners,Under Trials,Female,0,2,4,0
Tamil Nadu,1,2010,Foreigners,Under Trials,Male,0,22,90,5
Tamil Nadu,1,2010,Indians,Convicts,Female,0,72,74,22
Tamil Nadu,1,2010,Indians,Convicts,Male,0,1520,2753,841
Tamil Nadu,1,2010,Indians,Detenus,Female,0,4,15,4
Tamil Nadu,1,2010,Indians,Detenus,Male,0,399,346,65
Tamil Nadu,1,2010,Indians,Others,Female,0,0,0,0
Tamil Nadu,1,2010,Indians,Others,Male,0,0,1,2
Tamil Nadu,1,2010,Indians,Under Trials,Female,0,180,263,94
Tamil Nadu,1,2010,Indians,Under Trials,Male,0,2974,2871,1192
Tamil Nadu,1,2011,Foreigners,Convicts,Female,0,0,0,0
Tamil Nadu,1,2011,Foreigners,Convicts,Male,0,0,34,14
Tamil Nadu,1,2011,Foreigners,Detenus,Female,0,0,0,0
Tamil Nadu,1,2011,Foreigners,Detenus,Male,0,0,0,0
Tamil Nadu,1,2011,Foreigners,Others,Female,0,0,0,0
Tamil Nadu,1,2011,Foreigners,Others,Male,0,0,0,0
Tamil Nadu,1,2011,Foreigners,Under Trials,Female,0,3,5,0
Tamil Nadu,1,2011,Foreigners,Under Trials,Male,0,0,38,12
Tamil Nadu,1,2011,Indians,Convicts,Female,0,31,122,22
Tamil Nadu,1,2011,Indians,Convicts,Male,0,1326,2753,898
Tamil Nadu,1,2011,Indians,Detenus,Female,0,7,11,3
Tamil Nadu,1,2011,Indians,Detenus,Male,0,396,443,123
Tamil Nadu,1,2011,Indians,Others,Female,0,0,0,0
Tamil Nadu,1,2011,Indians,Others,Male,0,0,1,3
Tamil Nadu,1,2011,Indians,Under Trials,Female,0,231,272,63
Tamil Nadu,1,2011,Indians,Under Trials,Male,0,2671,3027,1360
Tamil Nadu,1,2012,Foreigners,Convicts,Female,0,0,1,0
Tamil Nadu,1,2012,Foreigners,Convicts,Male,0,0,44,2
Tamil Nadu,1,2012,Foreigners,Detenus,Female,0,0,0,0
Tamil Nadu,1,2012,Foreigners,Detenus,Male,0,0,0,0
Tamil Nadu,1,2012,Foreigners,Others,Female,0,0,0,0
Tamil Nadu,1,2012,Foreigners,Others,Male,0,0,0,0
Tamil Nadu,1,2012,Foreigners,Under Trials,Female,0,0,6,0
Tamil Nadu,1,2012,Foreigners,Under Trials,Male,0,17,41,0
Tamil Nadu,1,2012,Indians,Convicts,Female,0,33,104,30
Tamil Nadu,1,2012,Indians,Convicts,Male,0,1317,2303,844
Tamil Nadu,1,2012,Indians,Detenus,Female,0,6,14,1
Tamil Nadu,1,2012,Indians,Detenus,Male,0,190,216,96
Tamil Nadu,1,2012,Indians,Others,Female,0,0,0,0
Tamil Nadu,1,2012,Indians,Others,Male,0,0,0,0
Tamil Nadu,1,2012,Indians,Under Trials,Female,0,221,269,62
Tamil Nadu,1,2012,Indians,Under Trials,Male,0,3584,3151,643
Tamil Nadu,1,2013,Foreigners,Convicts,Female,0,0,4,2
Tamil Nadu,1,2013,Foreigners,Convicts,Male,0,0,37,1
Tamil Nadu,1,2013,Foreigners,Detenus,Female,0,0,0,0
Tamil Nadu,1,2013,Foreigners,Detenus,Male,0,0,0,0
Tamil Nadu,1,2013,Foreigners,Others,Female,0,0,0,0
Tamil Nadu,1,2013,Foreigners,Others,Male,0,0,0,0
Tamil Nadu,1,2013,Foreigners,Under Trials,Female,0,0,6,0
Tamil Nadu,1,2013,Foreigners,Under Trials,Male,0,257,84,0
Tamil Nadu,1,2013,Indians,Convicts,Female,0,24,101,31
Tamil Nadu,1,2013,Indians,Convicts,Male,0,1114,2670,664
Tamil Nadu,1,2013,Indians,Detenus,Female,0,3,35,10
Tamil Nadu,1,2013,Indians,Detenus,Male,0,984,707,42
Tamil Nadu,1,2013,Indians,Others,Female,0,0,0,0
Tamil Nadu,1,2013,Indians,Others,Male,0,0,0,0
Tamil Nadu,1,2013,Indians,Under Trials,Female,0,226,205,60
Tamil Nadu,1,2013,Indians,Under Trials,Male,0,3275,3787,392
Tripura,1,2001,Foreigners,Convicts,Female,0,0,0,0
Tripura,1,2001,Foreigners,Convicts,Male,0,6,3,0
Tripura,1,2001,Foreigners,Detenus,Female,0,0,0,0
Tripura,1,2001,Foreigners,Detenus,Male,0,0,0,0
Tripura,1,2001,Foreigners,Others,Female,0,0,0,0
Tripura,1,2001,Foreigners,Others,Male,0,0,0,0
Tripura,1,2001,Foreigners,Under Trials,Female,0,0,0,0
Tripura,1,2001,Foreigners,Under Trials,Male,0,8,4,1
Tripura,1,2001,Indians,Convicts,Female,0,1,3,0
Tripura,1,2001,Indians,Convicts,Male,10,174,146,19
Tripura,1,2001,Indians,Detenus,Female,0,0,0,0
Tripura,1,2001,Indians,Detenus,Male,0,1,1,0
Tripura,1,2001,Indians,Others,Female,0,0,0,0
Tripura,1,2001,Indians,Others,Male,0,0,0,0
Tripura,1,2001,Indians,Under Trials,Female,1,7,4,0
Tripura,1,2001,Indians,Under Trials,Male,63,271,249,68
Tripura,1,2002,Foreigners,Convicts,Female,0,0,0,0
Tripura,1,2002,Foreigners,Convicts,Male,0,6,2,0
Tripura,1,2002,Foreigners,Detenus,Female,0,0,0,0
Tripura,1,2002,Foreigners,Detenus,Male,0,0,0,0
Tripura,1,2002,Foreigners,Others,Female,0,0,0,0
Tripura,1,2002,Foreigners,Others,Male,0,0,0,0
Tripura,1,2002,Foreigners,Under Trials,Female,0,0,0,0
Tripura,1,2002,Foreigners,Under Trials,Male,0,7,5,2
Tripura,1,2002,Indians,Convicts,Female,1,5,0,0
Tripura,1,2002,Indians,Convicts,Male,33,195,218,28
Tripura,1,2002,Indians,Detenus,Female,0,0,0,0
Tripura,1,2002,Indians,Detenus,Male,0,2,0,0
Tripura,1,2002,Indians,Others,Female,0,0,0,0
Tripura,1,2002,Indians,Others,Male,0,0,0,0
Tripura,1,2002,Indians,Under Trials,Female,1,3,3,1
Tripura,1,2002,Indians,Under Trials,Male,58,229,187,55
Tripura,1,2003,Foreigners,Convicts,Female,0,0,0,0
Tripura,1,2003,Foreigners,Convicts,Male,0,6,1,0
Tripura,1,2003,Foreigners,Detenus,Female,0,0,0,0
Tripura,1,2003,Foreigners,Detenus,Male,0,0,0,0
Tripura,1,2003,Foreigners,Others,Female,0,0,0,0
Tripura,1,2003,Foreigners,Others,Male,0,0,0,0
Tripura,1,2003,Foreigners,Under Trials,Female,0,0,0,0
Tripura,1,2003,Foreigners,Under Trials,Male,0,10,6,0
Tripura,1,2003,Indians,Convicts,Female,0,0,3,4
Tripura,1,2003,Indians,Convicts,Male,4,172,258,52
Tripura,1,2003,Indians,Detenus,Female,0,0,0,0
Tripura,1,2003,Indians,Detenus,Male,0,1,1,0
Tripura,1,2003,Indians,Others,Female,0,0,0,0
Tripura,1,2003,Indians,Others,Male,0,0,1,0
Tripura,1,2003,Indians,Under Trials,Female,0,1,9,1
Tripura,1,2003,Indians,Under Trials,Male,60,437,357,17
Tripura,1,2004,Foreigners,Convicts,Female,0,0,0,0
Tripura,1,2004,Foreigners,Convicts,Male,0,7,1,0
Tripura,1,2004,Foreigners,Detenus,Female,0,0,0,0
Tripura,1,2004,Foreigners,Detenus,Male,0,0,0,0
Tripura,1,2004,Foreigners,Others,Female,0,0,0,0
Tripura,1,2004,Foreigners,Others,Male,0,0,0,0
Tripura,1,2004,Foreigners,Under Trials,Female,0,0,0,0
Tripura,1,2004,Foreigners,Under Trials,Male,1,20,6,0
Tripura,1,2004,Indians,Convicts,Female,0,1,13,0
Tripura,1,2004,Indians,Convicts,Male,2,184,302,44
Tripura,1,2004,Indians,Detenus,Female,0,0,0,0
Tripura,1,2004,Indians,Detenus,Male,0,3,0,0
Tripura,1,2004,Indians,Others,Female,0,0,0,0
Tripura,1,2004,Indians,Others,Male,0,0,0,0
Tripura,1,2004,Indians,Under Trials,Female,0,5,5,0
Tripura,1,2004,Indians,Under Trials,Male,30,299,314,28
Tripura,1,2005,Foreigners,Convicts,Female,0,1,0,0
Tripura,1,2005,Foreigners,Convicts,Male,1,8,8,2
Tripura,1,2005,Foreigners,Detenus,Female,0,0,0,0
Tripura,1,2005,Foreigners,Detenus,Male,0,0,0,0
Tripura,1,2005,Foreigners,Others,Female,0,0,0,0
Tripura,1,2005,Foreigners,Others,Male,0,0,0,0
Tripura,1,2005,Foreigners,Under Trials,Female,0,0,2,0
Tripura,1,2005,Foreigners,Under Trials,Male,0,13,5,1
Tripura,1,2005,Indians,Convicts,Female,0,1,7,6
Tripura,1,2005,Indians,Convicts,Male,1,243,391,83
Tripura,1,2005,Indians,Detenus,Female,0,0,0,0
Tripura,1,2005,Indians,Detenus,Male,0,1,0,0
Tripura,1,2005,Indians,Others,Female,0,0,0,0
Tripura,1,2005,Indians,Others,Male,0,1,0,0
Tripura,1,2005,Indians,Under Trials,Female,0,8,11,0
Tripura,1,2005,Indians,Under Trials,Male,27,314,232,43
Tripura,1,2006,Foreigners,Convicts,Female,0,0,0,0
Tripura,1,2006,Foreigners,Convicts,Male,8,7,2,0
Tripura,1,2006,Foreigners,Detenus,Female,0,0,0,0
Tripura,1,2006,Foreigners,Detenus,Male,0,0,0,0
Tripura,1,2006,Foreigners,Others,Female,0,0,0,0
Tripura,1,2006,Foreigners,Others,Male,0,0,0,0
Tripura,1,2006,Foreigners,Under Trials,Female,0,0,0,0
Tripura,1,2006,Foreigners,Under Trials,Male,4,18,11,0
Tripura,1,2006,Indians,Convicts,Female,0,2,8,8
Tripura,1,2006,Indians,Convicts,Male,7,269,395,83
Tripura,1,2006,Indians,Detenus,Female,0,0,0,0
Tripura,1,2006,Indians,Detenus,Male,0,0,0,0
Tripura,1,2006,Indians,Others,Female,0,0,0,0
Tripura,1,2006,Indians,Others,Male,0,0,0,0
Tripura,1,2006,Indians,Under Trials,Female,0,7,6,2
Tripura,1,2006,Indians,Under Trials,Male,52,252,194,35
Tripura,1,2007,Foreigners,Convicts,Female,0,0,0,0
Tripura,1,2007,Foreigners,Convicts,Male,0,11,4,0
Tripura,1,2007,Foreigners,Detenus,Female,0,0,0,0
Tripura,1,2007,Foreigners,Detenus,Male,0,0,0,0
Tripura,1,2007,Foreigners,Others,Female,0,0,0,0
Tripura,1,2007,Foreigners,Others,Male,0,0,0,0
Tripura,1,2007,Foreigners,Under Trials,Female,0,0,0,0
Tripura,1,2007,Foreigners,Under Trials,Male,1,11,2,0
Tripura,1,2007,Indians,Convicts,Female,0,3,9,11
Tripura,1,2007,Indians,Convicts,Male,7,246,425,97
Tripura,1,2007,Indians,Detenus,Female,0,0,0,0
Tripura,1,2007,Indians,Detenus,Male,0,1,0,0
